gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
IGF1	NGFR	1	1	7017239834958289	3.77654249874611e-200	4.87551636588123e-197	4.87551636588123e-197
ANGPT1	FLT3	0.998670989232367	0.667423812471915	69.8649264307267	3.93440429514309e-18	5.07931594502973e-15	2.53965797251486e-15
ANGPT1	KIT	0.996193656485272	0.325395686727984	41.2059681535091	3.65324480287426e-15	4.71633904051067e-12	1.57211301350356e-12
ANGPT1	FGFR2	0.986784800202124	0.392679360664615	21.9574471582627	1.16569320386579e-11	1.50490992619073e-08	3.76227481547684e-09
IGF1	PDGFRB	0.977728502754639	0.488504210459197	16.797007210057	3.39262362779749e-10	4.37987710348656e-07	8.75975420697312e-08
IGF1	ERBB2	0.975361478305254	0.434567510133131	15.9406733276689	6.50409087916192e-10	8.39678132499804e-07	1.39946355416634e-07
HGF	CSF1R	0.971189259339722	0.418595479193237	14.6938016579304	1.78004200400404e-09	2.29803422716922e-06	3.28290603881317e-07
VEGFA	CSF1R	0.959786445790045	0.369156193797911	12.3269514125673	1.5127971356075e-08	1.95302110206928e-05	2.4412763775866e-06
IGF1	EPHA2	0.95153415049942	0.7319250547114	11.1555262736639	4.9888198533346e-08	6.44056643065497e-05	7.15618492294997e-06
ANGPT1	IGF1R	0.948008889439092	0.464834840100684	10.7404894170452	7.80694153108123e-08	0.000100787615166259	1.00787615166259e-05
MAP2K4	CRKL	0.931252462688326	0.853571428571429	9.21490818581855	4.60620844618419e-07	0.000594661510402379	5.40601373093072e-05
HGF	INSR	0.925720274247921	0.630126037812604	8.82510140415411	7.51511719150706e-07	0.000970201629423561	8.08501357852968e-05
PDGFD	ERBB2	0.919608888035444	0.527061155306844	8.44042747006344	1.23767147120509e-06	0.00159783386932577	0.000122910297640444
PDGFD	PDGFRB	0.913961044972378	0.283046064799741	8.12054637739495	1.8976943676157e-06	0.00244992342859187	0.000174994530613705
VEGFA	INSR	0.911029995014677	0.398402812176467	7.96615574374616	2.34233322108633e-06	0.00302395218842245	0.000201596812561497
CACNA1E	RASGRF1	0.906736816041013	0.619040934698277	7.7526902171858	3.14826770580202e-06	0.00406441360819041	0.0002540258505119
PAK2	MAP3K3	0.897864995728064	0.652368446377333	7.3529693051564	5.55952535176994e-06	0.00717734722913499	0.00042219689583147
VAV2	BLNK	0.895604057580772	0.577786899944405	7.25892157359197	6.37391603735252e-06	0.0082287256042221	0.000457151422456784
PAK1	MAP3K2	0.893478065821408	0.217857142857143	7.17308389785666	7.22803479322916e-06	0.00933139291805885	0.000474833788404052
PAK2	MAP3K2	0.893177660335765	0.746428571428571	7.16115048114209	7.3560617878242e-06	0.00949667576808104	0.000474833788404052
BLNK	BTK	0.89042657735542	0.283360033403299	7.05402946655767	8.61888132512132e-06	0.0111269757907316	0.000529855990034839
RAC1	PAK1	0.882505692658783	0.596428571428571	6.76569833655874	1.33012427645982e-05	0.0171719044090963	0.000778674989519676
CACNA2D3	RASGRP4	0.88170663638485	0.212352996432344	6.73813390022706	1.38725985739369e-05	0.0179095247589525	0.000778674989519676
CD19	VAV2	0.876271520107577	0.484652690887262	6.55733982712566	1.83256723885373e-05	0.0236584430536017	0.000985768460566736
PDGFC	IGF1R	0.875242587847139	0.443202630213959	6.52436441203009	1.92893828452653e-05	0.0249025932532375	0.0009961037301295
SYK	PIK3AP1	0.855180061062255	0.810714285714286	5.9486994683905	4.83434432131542e-05	0.0624113851881821	0.00240043789185316
PDGFD	NGFR	0.847326958087803	0.515580046947248	5.75267231988675	6.67995041749533e-05	0.0862381598898647	0.00309126842038322
PDGFB	FLT4	0.847018968671673	0.712412552928161	5.74526866637455	6.76274425450759e-05	0.087307028325693	0.00309126842038322
PDGFC	FLT3	0.846355492624697	0.609090909090909	5.72938902955495	6.94398018521406e-05	0.0896467841911135	0.00309126842038322
EREG	IGF1R	0.845409666607863	0.480079358519183	5.70691393403932	7.20925731606576e-05	0.093071511950409	0.0031023837316803
LYN	SYK	0.83731865194811	0.807142857142857	5.52206250952172	9.8393683312087e-05	0.127026245155904	0.00409762081148079
TGFB1	TGFBR1	0.83064401402685	0.717857142857143	5.3787875395947	0.000125626980608063	0.162184431965009	0.00506826349890654
DUSP3	MAPK14	0.827841942549766	0.627244172391072	5.32091236432924	0.000138770638793853	0.179152894682864	0.00521391867734699
NF1	HRAS	0.827394356847838	0.55	5.31178631545962	0.000140971132628153	0.181993732222946	0.00521391867734699
TAOK2	MAP2K3	0.827317202520197	0.757142857142857	5.31021642537423	0.000141353333622885	0.182487153707145	0.00521391867734699
RAC1	PAK2	0.824191016342621	0.703571428571428	5.24739629856009	0.000157572231570922	0.20342575095806	0.00565071530439056
EREG	FLT3	0.822052897660089	0.594942206400108	5.20529670819963	0.000169521559991625	0.218852333949188	0.00591492794457265
PAK1	MAP3K3	0.814523880424634	0.369973338082488	5.06232651184645	0.000217676928251537	0.281020914372734	0.00739528722033511
ATR	CHEK1	0.805043244014562	0.473121318603552	4.89303064292077	0.000293719121405865	0.379191385734972	0.00957511104329012
PDGFC	KIT	0.804717664396546	0.253372968097559	4.88741363256115	0.000296672689180174	0.383004441731605	0.00957511104329012
MAP4K4	MAP3K1	0.802743084888503	0.471428571428571	4.85361374261626	0.000315110631488949	0.406807825252233	0.00990884781952374
CHEK1	TP53	0.80199216411389	0.311829959988704	4.84087828791397	0.000322363755553832	0.416171608419997	0.00990884781952374
FGF7	NTRK1	0.800478808463791	0.702001250280712	4.81540692861555	0.000337396205790817	0.435578501675945	0.010129732597115
CASP8	CASP3	0.798384171931676	0.675	4.78057401868352	0.000359143351783662	0.463654067152708	0.0105375924352888
SOS2	MRAS	0.79670862997762	0.694383846272756	4.75305565257542	0.000377351965780898	0.487161387823139	0.010825808618292
PDGFC	FGFR2	0.788444334726857	0.100801367682235	4.6216033521189	0.000478542365394523	0.617798193724329	0.0134303955157463
PDGFD	EPHA2	0.786750644436986	0.276735032984645	4.59550185837343	0.000501784943729608	0.647804362354924	0.0137830715394665
HRAS	ARAF	0.784976530809075	0.589285714285714	4.56845299901907	0.000527109108482503	0.680497859050911	0.0141688094874047
EFNA5	NGFR	0.784249825694526	0.619040934698277	4.55745823963323	0.000537778206725664	0.694271664882832	0.0141688094874047
ARAF	MAP2K2	0.779421520789991	0.546428571428571	4.48562621022652	0.000613218330682721	0.791664864911393	0.0158332972982279
PDGFC	INSR	0.775915913239416	0.787785542267729	4.43475495325334	0.000673210305323718	0.86911450417292	0.016032422002866
MAP3K7	IKBKG	0.77534220517697	0.667857142857143	4.42652902848039	0.000683467174447095	0.8823561222112	0.016032422002866
RASGRP4	MRAS	0.774822629470614	0.422482868100577	4.41910297741132	0.00069286547298948	0.894489325629419	0.016032422002866
EREG	KIT	0.774552074725233	0.266053215965322	4.4152449458352	0.000697800784298061	0.900860812528797	0.016032422002866
EREG	INSR	0.774034534051834	0.792592592592593	4.40788182909186	0.000707321036570518	0.913151458212539	0.016032422002866
MAP2K1	MAPK1	0.773525800248416	0.821428571428571	4.40066549119389	0.000716781837109444	0.925365351708292	0.016032422002866
MAP2K1	MAPK1	0.773525800248416	0.821428571428571	4.40066549119389	0.000716781837109444	0.925365351708292	0.016032422002866
AREG	ERBB2	0.773046239217798	0.301077202747715	4.39388236049375	0.000725793966115975	0.937000010255724	0.016032422002866
DUSP10	MAPK9	0.772682125287628	0.660714285714286	4.38874467535916	0.000732697829720445	0.945912898169094	0.016032422002866
AREG	PDGFRB	0.771499703168455	0.499610237695736	4.37213449533345	0.000755486087211105	0.975332538589537	0.0162176497306596
MAP2K4	MAPK8	0.770561409357404	0.5	4.35903344441252	0.000773975875127056	0.999202854789029	0.0162176497306596
LYN	DAPP1	0.77031713823273	0.557142857142857	4.355634250527	0.00077884917374198	1	0.0162176497306596
VEGFC	INSR	0.769128192316312	0.440958551844098	4.33915639381535	0.000802925974717143	1	0.0164536100533307
DUSP5	MAPK8	0.768245375100838	0.553571428571428	4.32699267833482	0.000821191241564657	1	0.0165649670759371
NRAS	FOS	0.766372948801332	0.175	4.30139253095365	0.000861047632547331	1	0.0169873941459291
VEGFC	CSF1R	0.76603299372143	0.434567510133131	4.29677325469093	0.000868449274695057	1	0.0169873941459291
TP53	SESN3	0.763457583900463	0.567857142857143	4.26206006999697	0.000926214113514338	1	0.0176658254354384
MAPK8	CRKL	0.763271716959095	0.453571428571428	4.25957384037849	0.000930500487691565	1	0.0176658254354384
MAPK3	RPS6KA1	0.755909228004753	0.757142857142857	4.16307861599727	0.00111368058485064	1	0.0207499497954363
EREG	FGFR2	0.75548385922313	-0.0545942788193539	4.15761891490634	0.00112509410199887	1	0.0207499497954363
RASGRP4	NRAS	0.752052628697369	0.70021862475157	4.11402173541065	0.00122066293455439	1	0.0221954344860524
PPM1A	MAP2K3	0.748903289410583	0.557142857142857	4.07468466921994	0.00131405200831518	1	0.0235616825379847
CACNA1H	RASGRF2	0.747912578925826	0.554321862524587	4.06244105145073	0.0013445933356895	1	0.0237790410462349
EFNA5	PDGFRB	0.742556082264151	0.100801367682235	3.99729532675118	0.00151980017743926	1	0.0265143517442444
PLCG2	PRKCB	0.737521324612807	0.767857142857143	3.93762336690782	0.00170082113681524	1	0.0292768011683797
CACNA1A	RASGRP2	0.735220959588329	0.668454243685268	3.91084281548423	0.00178910521305993	1	0.0303912477639522
EFNA5	ERBB2	0.734568207277187	0.00768614507606619	3.90329740447474	0.00181481642747192	1	0.0304276364657954
CDC42	PAK2	0.733800499172924	0.817857142857143	3.8944532856398	0.00184543490381012	1	0.0305443136002419
MAP3K7	MAP2K3	0.732846652742205	0.596428571428571	3.88350983047573	0.00188405414513829	1	0.0306012131349411
CACNA1A	RASGRP3	0.732547972965121	0.446332737030411	3.88009327461426	0.00189627966754089	1	0.0306012131349411
RAC1	MAP3K1	0.731537641687926	0.257142857142857	3.86857200812906	0.0019381077766301	1	0.0308824171871023
PDGFB	FGFR1	0.73097909933644	0.570145071208789	3.86222626070243	0.00196154779964554	1	0.0308824171871023
VAV1	RAC2	0.726977727073179	0.628571428571428	3.81724798269137	0.00213621190737335	1	0.0332271032821566
EFNA5	EPHA2	0.724676216746293	0.392679360664615	3.79175294702131	0.00224219144509193	1	0.0341492422383606
DUSP10	MAPK1	0.724544095359628	0.810714285714286	3.79029753310422	0.00224840092196797	1	0.0341492422383606
MDM4	TP53	0.722898957726197	0.582142857142857	3.77224846893433	0.00232688078650988	1	0.0349302685509797
RASGRP3	RRAS2	0.721128792196627	0.713137013985085	3.75297773760126	0.00241376125629462	1	0.0357385817126678
DUSP3	MAPK13	-0.720682062833995	-0.543499725112662	-3.74813875872062	0.00243609232433367	1	0.0357385817126678
RPS6KA6	ATF4	0.719266469200803	0.24238865567066	3.73286901043044	0.00250795002354657	1	0.0360373903051727
MAP3K7	CHUK	0.719182035717042	0.407142857142857	3.73196129815566	0.00251228902204922	1	0.0360373903051727
ECSIT	TRAF6	0.716630079967145	0.642857142857143	3.70468661789964	0.00264629575168309	1	0.0371968528511361
RAC2	MAP3K1	-0.716547160133825	-0.664285714285714	-3.70380555922651	0.00265074396770296	1	0.0371968528511361
PDGFD	ERBB3	0.71534263628004	0.544618585117119	3.69104325200985	0.00271603764736289	1	0.0377032752983386
AREG	ERBB3	0.70938841958752	0.188230813105261	3.62893286490145	0.00305795174243806	1	0.0419980393562504
SOS2	NRAS	0.708721756633919	0.367857142857143	3.6220775398853	0.00309827851052827	1	0.0421039742851789
EFNA3	ERBB2	0.70224330901184	0.70863309352518	3.55645815731356	0.00351269931652038	1	0.047238487683623
GADD45A	MAP3K4	0.699531303639143	0.639285714285714	3.52951172831597	0.0036987742557933	1	0.0492280161260737
DUSP4	MAPK11	0.693929357328181	0.244457767400728	3.4747891130492	0.004107966948415	1	0.0538103989186193
TP53	CCNG1	0.693149933548007	0.321428571428571	3.46727303667048	0.00416763977824509	1	0.0538103989186193
PTPN6	CD72	0.693143727594918	0.302055527226765	3.46721328606487	0.00416811765442442	1	0.0538103989186193
TAOK3	MAP2K3	0.682080895303667	0.542857142857143	3.36299180511106	0.00509191635432937	1	0.0637099397988016
MAP2K2	MAPK3	0.681318470975639	0.721428571428571	3.35597255905404	0.00516109732341959	1	0.0637099397988016
MAP2K2	MAPK3	0.681318470975639	0.721428571428571	3.35597255905404	0.00516109732341959	1	0.0637099397988016
PPP3CC	NFATC1	0.681014311354251	0.728571428571428	3.35317801414189	0.00518890285869595	1	0.0637099397988016
PPP3CC	NFATC1	0.681014311354251	0.728571428571428	3.35317801414189	0.00518890285869595	1	0.0637099397988016
RASGRP2	RRAS2	0.680555989600752	0.75	3.34897317557199	0.00523102526620679	1	0.0637099397988016
PPM1B	MAP3K7	0.679601238072022	0.625	3.34023736492175	0.00531964114718837	1	0.0641837076730858
PTPN6	BTK	0.678544394031908	0.551974871704144	3.33060419726153	0.00541911294436386	1	0.064778470473831
EFNA3	PDGFRB	0.677837738117886	0.456924773380094	3.32418440927223	0.00548644076891552	1	0.0649113906706654
EREG	CSF1R	0.677375971097912	0.602253959832804	3.31999858768781	0.00553079238867017	1	0.0649113906706654
MAPK13	ELK4	0.666435372632574	0.609472986889509	3.22289000500584	0.00666722866455637	1	0.0775440739274079
BCL2L1	BAX	0.664449307689482	0.535714285714286	3.20567266069796	0.00689191331290656	1	0.0794416079193069
IL1RAP	MYD88	0.662692896453532	0.795704035833246	3.19054759156558	0.00709554324253255	1	0.0805481704544446
PDGFC	CSF1R	0.66254675798361	0.699539697298727	3.18929338960634	0.00711269669388589	1	0.0805481704544446
PGF	ERBB3	0.656272438445132	0.387732572943464	3.1360485365673	0.00788048214005461	1	0.0884669777635696
AREG	NGFR	0.653430783734295	0.433012701892219	3.11231298823678	0.00824891859791277	1	0.0918047750853913
PIK3AP1	PIK3CB	0.652449856870732	0.160714285714286	3.1041731320679	0.00837918846523805	1	0.0924575410993361
MAPK1	MYC	-0.651224660014407	-0.614285714285714	-3.09404442786487	0.00854415636306062	1	0.0934788632602649
RPS6KA1	ATF4	0.649930506721904	0.696428571428571	3.08339127704806	0.00872116071401886	1	0.0940404805336741
NFKBIA	RELA	-0.649785467637034	-0.617857142857143	-3.08220025293297	0.00874117557245615	1	0.0940404805336741
MAPK1	RPS6KA1	0.648491405893606	0.653571428571428	3.0715994675621	0.00892134756920727	1	0.0951856174532776
MAPK9	TP53	0.647269367328555	0.571428571428571	3.06163088566446	0.0090941473909566	1	0.0962339695223358
MAPK1	PLA2G4B	0.643408473451796	0.433012701892219	3.0304015660949	0.0096573472068451	1	0.100756908495831
FGF9	FGFR1	0.643272559421623	0.639393094591867	3.02930946217599	0.00967765813592801	1	0.100756908495831
CYCS	CASP9	0.641370178535155	0.312779392098722	3.01407440980514	0.0099654664662895	1	0.101424795124007
KRAS	RAF1	0.641291595100138	0.628571428571428	3.01344712104536	0.00997749727401152	1	0.101424795124007
KRAS	RAF1	0.641291595100138	0.628571428571428	3.01344712104536	0.00997749727401152	1	0.101424795124007
