gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.999986569319663	1	771.776610172929	5.32236354467644e-38	6.71682279338167e-35	6.71682279338167e-35
PDGFA	PDGFRA	0.999904127712465	0.611623355983363	288.846572975721	3.5871848868782e-31	4.52702732724029e-28	2.26351366362014e-28
ANGPT1	KIT	0.999221758023334	0.395574541147319	101.329071400824	6.7484512769146e-24	8.51654551146623e-21	2.83884850382208e-21
ANGPT1	FGFR2	0.989831863186788	0.5	27.8350842523832	5.56547562521902e-15	7.0236302390264e-12	1.7559075597566e-12
EREG	FLT3	0.989074864855694	0.497431175665698	26.8380021305497	9.86185286745677e-15	1.24456583187304e-11	2.48913166374609e-12
EREG	KIT	0.988394835826543	0.385974098553185	26.0263641152744	1.5952589825499e-14	2.01321683597797e-11	3.35536139329662e-12
EREG	FGFR2	0.97705514240457	0.248715587832849	18.349616479722	3.59478412232809e-12	4.53661756237805e-09	6.48088223196864e-10
ANGPT1	CSF1R	0.967949412894611	0.302531690453766	15.4165676195014	5.06330655468581e-11	6.38989287201349e-08	7.98736609001686e-09
CACNB4	RASGRP4	0.963773905414233	0.236807725191786	14.4536872760266	1.33105682285241e-10	1.67979371043974e-07	1.86643745604416e-08
EREG	CSF1R	0.959620520234858	0.355642085622124	13.6456167203488	3.13046481145176e-10	3.95064659205212e-07	3.95064659205212e-08
PPM1A	MAP2K3	0.958606476570184	0.550051599587203	13.4666805904784	3.80529867188741e-10	4.80228692392191e-07	4.36571538538356e-08
EREG	INSR	0.945857877282302	0.48580739854226	11.6563526631306	3.13070783064346e-09	3.95095328227205e-06	3.29246106856004e-07
SYK	PIK3AP1	0.941459890517062	-0.331330444850155	11.1704543247919	5.76641382101337e-09	7.27721424211887e-06	5.59785710932221e-07
CD19	VAV3	0.91748858666224	0.452930285223421	9.22650571017455	8.31836108587559e-08	0.00010497771690375	7.49840835026785e-06
PDGFC	PDGFRA	0.910262697742951	0.545587178780628	8.79414627227589	1.5907058319946e-07	0.000200747075997719	1.33831383998479e-05
ANGPT1	INSR	0.909366519352744	0.193970044361115	8.74399641674885	1.71734610807544e-07	0.000216729078839121	1.3545567427445e-05
PDGFC	IGF1R	0.897443737499886	0.441540790412705	8.13770002025521	4.4409336856982e-07	0.000560445831135113	3.29674018314772e-05
LYN	BTK	0.891012469897097	-0.171164128077589	7.85069620125749	7.07471906698955e-07	0.000892829546254081	4.96016414585601e-05
MAP3K5	MAP2K3	0.885786312623009	0.285861713106295	7.63455345829092	1.01167585253467e-06	0.00127673492589875	6.71965750473028e-05
RAC2	PAK2	0.88074315092389	0.698658410732714	7.43879955102067	1.4060724642402e-06	0.00177446344987113	8.87231724935566e-05
MAPKAPK2	ATF4	0.871872466936812	0.781217750257998	7.12120673849476	2.42469944304911e-06	0.00305997069712798	0.000145712890339427
IKBKB	NFKB1	0.869233252436829	0.708978328173375	7.03259994662517	2.82964512579635e-06	0.00357101214875499	0.000162318734034318
TP53	TP53I3	0.861730838026284	0.457543471608966	6.79376491182077	4.31350910985596e-06	0.00544364849663822	0.000236680369419053
MAP4K1	MAP3K11	0.850093614805714	0.70485036119711	6.45683706602565	7.92290373262335e-06	0.00999870451057067	0.000416612687940444
AKT1	MAP3K5	0.842862526209843	0.461300309597523	6.26513428326421	1.12755928023124e-05	0.0142297981165182	0.00056919192466073
TAOK3	MAP2K3	0.836312062323761	0.680082559339525	6.10164266410084	1.52955643432087e-05	0.0193030022011294	0.000742423161581899
LYN	SYK	0.835211332471714	0.481616020318507	6.07504721348728	1.60789252468883e-05	0.020291603661573	0.000751540876354557
RAC3	PAK2	0.809277351533169	0.551745815760712	5.51066067737515	4.74552968581522e-05	0.0598885846349881	0.00213887802267815
PPP3CC	NFATC3	0.804675588924592	0.638802889576883	5.42129430204081	5.6542101498072e-05	0.0713561320905669	0.00237853773635223
PPP3CC	NFATC3	0.804675588924592	0.638802889576883	5.42129430204081	5.6542101498072e-05	0.0713561320905669	0.00237853773635223
LAMTOR3	MAP2K2	0.801551095086382	0.661506707946336	5.36220678409654	6.35215060092326e-05	0.0801641405836516	0.00258594001882747
PDGFB	FLT1	0.797983840296264	0.587422481243754	5.29624589587082	7.23724898470178e-05	0.0913340821869365	0.00285419006834176
PIK3R3	AKT1	0.794482928402296	0.274803690359304	5.23300252047718	8.2056119607718e-05	0.10355482294494	0.00313802493772546
MAPK7	NR4A1	0.790200746386837	0.532663655554034	5.15756358118781	9.53763816714899e-05	0.12036499366942	0.00354014687263001
AKT2	GSK3B	0.78526479354773	0.630546955624355	5.07309705247565	0.000112963362334415	0.142559763266032	0.00407313609331519
PIK3CB	AKT1	0.783076647825466	0.0733092508639138	5.03646829861032	0.00012159671394964	0.153455053004446	0.00407437238597074
DUSP10	MAPK1	0.783026353099319	0.598760329254156	5.03563211503014	0.000121801539835937	0.153713543272953	0.00407437238597074
DAPP1	RAC1	0.782810686174862	0.287925696594427	5.03204940063602	0.000122683162176615	0.154826150666888	0.00407437238597074
FLT3LG	IGF1R	-0.769891996053818	-0.335066747691279	-4.82559145420737	0.000186352616839664	0.235177002451656	0.00588119759929848
DUSP9	MAPK3	0.769882376102476	0.397359707119513	4.82544340595522	0.000186408798709936	0.235247903971939	0.00588119759929848
DUSP10	MAPK3	0.763544376833661	0.342296492198835	4.72962006643523	0.000226676801741916	0.286066123798298	0.006828574080951
DUSP4	MAPK1	0.763460045484204	0.679365644555245	4.72836766254233	0.00022725840839932	0.286800111399942	0.006828574080951
PDGFB	FLT4	0.759102854505175	0.221933318794776	4.66443636189067	0.000259071614759165	0.326948377826066	0.00745142673610728
MAPK8	TP53	0.757916321295878	0.298245614035088	4.64728595853067	0.000268357509225513	0.338667176642597	0.00745142673610728
ANGPT2	CSF1R	0.757101742256889	0.284002540263375	4.6355746836211	0.000274893474552265	0.346915564884958	0.00745142673610728
PPP3R1	NFATC1	0.756780265791967	0.519091847265222	4.63096675270611	0.000277509553563425	0.350217056597042	0.00745142673610728
PPP3R1	NFATC1	0.756780265791967	0.519091847265222	4.63096675270611	0.000277509553563425	0.350217056597042	0.00745142673610728
ARAF	MAP2K2	0.752581964264958	0.797729618163055	4.57150238966917	0.000313646447329112	0.395821816529339	0.00824628784436124
PTPN6	LILRA2	0.74805133259312	0.48247782635537	4.50877193890797	0.000357006802481949	0.45054258473222	0.00919474662718816
NFKBIE	NFKB1	0.744853661345844	0.60577915376677	4.46536303990792	0.000390553339460958	0.492878314399729	0.00971154107380395
MAP3K8	IKBKB	0.744678652119454	0.535603715170279	4.46300740636211	0.000392463228814581	0.495288594764001	0.00971154107380395
NFKBIB	RELA	0.739538564131557	0.572755417956656	4.39472871392119	0.000452163715111476	0.570630608470683	0.0109157339677683
ANGPT2	FLT3	0.739032997397246	0.417620168032103	4.3881060121336	0.000458426228440348	0.578533900291719	0.0109157339677683
TP53	CD82	0.73719934755475	0.512899896800826	4.36422251176697	0.000481753952601349	0.607973488182902	0.0111128972564333
ANGPT2	FGFR2	0.737002372059771	0.321246283101618	4.36166951113472	0.000484318026231246	0.611209349103832	0.0111128972564333
ANGPT2	KIT	0.735211358403275	0.0778345712578376	4.33856723893182	0.000508161675339758	0.641300034278775	0.0114517863264067
PPP3CA	NFATC2	0.731079955270695	0.541795665634675	4.28602516593331	0.000566938019333754	0.715475780399198	0.0125522066736701
PPP3CB	NFATC2	0.723690494310211	0.717234262125903	4.19454930079506	0.000686273074811663	0.866076620412319	0.0149323555243503
TP53	SESN1	-0.718585163608719	-0.41920501198238	-4.13313140841293	0.000780428283460425	0.984900493727056	0.0166932287072382
ECSIT	TRAF6	0.717100964460701	0.456050613473372	4.11553830712348	0.000809740173830903	1	0.0167607671736251
