gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.998967922946716	0.582249919376719	237.895101926443	5.84332439454739e-159	7.37427538591881e-156	7.37427538591881e-156
ANGPT1	FLT3	0.954930350806589	0.5	34.7982091687754	1.47910959753828e-63	1.86663631209331e-60	9.33318156046655e-61
ANGPT1	KIT	0.941664378810639	0.312136041185356	30.2646097417071	3.6130625514015e-57	4.55968493986869e-54	1.51989497995623e-54
PDGFC	PDGFRA	0.887127441342746	0.454857709160493	20.7914196555563	4.25346065869449e-41	5.36786735127245e-38	1.34196683781811e-38
ANGPT1	FGFR2	0.791650706332913	0.40650492967054	14.0153467072543	8.52888808513712e-27	1.0763456763443e-23	2.15269135268861e-24
LYN	BTK	0.648785877430404	0.120266824302206	9.2220230571875	1.47911318660834e-15	1.86664084149973e-12	3.11106806916621e-13
CACNA1F	RASGRP4	0.627448033805033	0.273909007188016	8.71612999281924	2.24640174076259e-14	2.83495899684239e-11	4.04994142406055e-12
PPM1A	MAP2K3	0.60875344531656	0.189734042228414	8.29973746210375	2.06287737072014e-13	2.60335124184882e-10	3.25418905231102e-11
EREG	FLT3	0.58360740356266	0.278608855472786	7.77389127397571	3.26813792988791e-12	4.12439006751854e-09	4.58265563057616e-10
EREG	KIT	0.575858417067951	0.33772186783061	7.6189412667919	7.30586421783537e-12	9.22000064290824e-09	9.22000064290824e-10
LYN	DAPP1	0.574387375367174	0.278830206766377	7.58987750230764	8.49114414807807e-12	1.07158239148745e-08	9.74165810443139e-10
PDGFC	IGF1R	0.561999414831962	0.159557505156047	7.34938528471028	2.92552235797737e-11	3.69200921576744e-08	3.07667434647287e-09
TNF	TNFRSF1A	0.559712700176507	0.123089346833669	7.30579882004986	3.6556262805535e-11	4.61340036605852e-08	3.5487695123527e-09
FGF1	ERBB3	0.519575730424339	0.266662362224213	6.57761036927353	1.4051256871425e-09	1.77326861717383e-06	1.26662044083845e-07
RAC2	PAK2	0.502437460366616	0.381151804524271	6.2856891968163	5.80497563183002e-09	7.32587924736949e-06	4.88391949824632e-07
ATR	CHEK1	0.497574544232689	0.272095728385385	6.20470363602484	8.56064563797144e-09	1.080353479512e-05	6.75220924694997e-07
ANGPT1	CSF1R	0.488180070082699	0.171803643017612	6.05043553014633	1.78262853888567e-08	2.24967721607372e-05	1.32333953886689e-06
CACNB4	RASGRP4	0.484373017742747	0.341262200387488	5.98871340434499	2.38477804907747e-08	3.00958989793577e-05	1.67199438774209e-06
EREG	FGFR2	0.477507408678965	0.218211514698951	5.87852193511346	3.99502420060223e-08	5.04172054116001e-05	2.65353712692632e-06
EFNA5	FLT1	0.467362736686562	0.306615580619071	5.7182415557293	8.38961214519511e-08	0.000105876905272362	5.29384526361812e-06
MAP3K5	MAP2K3	0.452032243143904	0.202516606371689	5.4814658431367	2.46212866619391e-07	0.000310720637673671	1.47962208416034e-05
PDGFA	IGF1R	0.445110604372597	0.175005804871042	5.37659241962156	3.93584123705908e-07	0.000496703164116856	2.25774165507662e-05
TAOK3	MAP2K3	0.42957031525785	0.392534499552102	5.14545013448043	1.08733254211218e-06	0.00137221366814557	5.96614638324161e-05
MAP3K7	MAP2K6	0.41607305076399	0.211302232229762	4.94926182787907	2.5249710550895e-06	0.00318651347152295	0.00013277139464679
BRAF	MAP2K2	0.413036130761529	0.0978477819798073	4.90567368771103	3.03684171346397e-06	0.00383249424239153	0.000153299769695661
LYN	SYK	0.404946001566352	-0.00690805268472671	4.79051319546277	4.92258680216194e-06	0.00621230454432837	0.000238934790166476
SYK	PIK3AP1	0.397246251710241	-0.128877137307598	4.68216056023885	7.70585217165978e-06	0.00972478544063464	0.000360177238542024
ANGPT1	IGF1R	0.394611409749956	0.0743815321594177	4.64535433444652	8.96016816467561e-06	0.0113077322238206	0.000403797729191419
RRAS2	BRAF	0.393997245384028	0.24344839338071	4.63679461514197	9.27902864227507e-06	0.0117101341465511	0.000403797729191419
TAB2	TRAF6	0.382313136437837	0.278621679939164	4.47532677247921	1.78120824788659e-05	0.0224788480883288	0.000749294936277625
PDGFC	FLT3	0.36873858213027	0.306615580619071	4.2908826209817	3.68517879539305e-05	0.0465069563978603	0.00150022439993098
PDGFC	KIT	0.363098714815123	0.373699720053043	4.21519747900411	4.93801958906654e-05	0.0623178072140197	0.00194743147543812
DAPP1	RAC1	0.356723640508683	0.227625059577053	4.1302879518223	6.82947268329181e-05	0.0861879452631426	0.00261175591706493
RAC1	PAK2	0.352735485558427	0.294213170307798	4.07750725881016	8.33653595803819e-05	0.105207083790442	0.00309432599383653
DUSP5	MAPK1	0.351717033292633	0.390514352691709	4.06406956740569	8.76831659145647e-05	0.110656155384181	0.00316160443954802
TP53	TP53I3	0.346804295315694	0.251752873799857	3.99947965690882	0.000111599069725398	0.140838025993452	0.00389315755848533
TP53	PIDD1	0.346341258180416	0.204663936955033	3.99341134082505	0.00011414170337873	0.144046829663957	0.00389315755848533
MAPKAPK2	ATF4	0.345083425977282	0.236889906014847	3.97694358728763	0.000121323560442493	0.153110333278426	0.0040059204891979
CDC42	PAK2	0.344666354393206	0.314552086232424	3.97148859231755	0.000123796275022756	0.156230899078718	0.0040059204891979
HSPA1A	MAPK9	0.343377431673768	0.376174816443085	3.95464725989193	0.000131737537253111	0.166252772013426	0.00415631930033565
HRAS	BRAF	0.342632791738091	0.169432205644803	3.94492919426735	0.000136538739255258	0.172311888940136	0.00420272899853989
AKT2	MAP2K4	0.340383200866829	0.212774428348847	3.9156215216695	0.000152049793879834	0.19188683987635	0.00456873428277025
HRAS	ARAF	0.336430072489863	0.320818786309766	3.86430389127957	0.000183335862660851	0.231369858677994	0.00538069438786032
MAPK1	MKNK2	0.330570844108591	0.313512665075517	3.7886646385608	0.000240826860091807	0.30392349743586	0.00690735221445137
RASA2	HRAS	0.32706126965478	0.279111112706288	3.74359449339408	0.000282836001327236	0.356939033674972	0.00793197852611049
VEGFA	ERBB3	0.323527225866334	0.0816245666881258	3.69838538152139	0.000331901159153001	0.418859262851087	0.00910563614893668
RRAS2	ARAF	0.322480893337252	0.277057554504473	3.68503351748707	0.000347869951043308	0.439011878216655	0.00934067825992882
MAP2K1	MAPK3	0.311123670016157	0.13173773597499	3.54106194258426	0.00057312905134003	0.723288862791118	0.0147609971998187
MAP2K1	MAPK3	0.311123670016157	0.13173773597499	3.54106194258426	0.00057312905134003	0.723288862791118	0.0147609971998187
PDGFC	FGFR2	0.298220764971481	0.242472165919344	3.37952978370805	0.00098717270827291	1	0.0245943826342184
TP53	MDM2	0.298055602123658	0.145056451510144	3.37747556592219	0.000993909282365403	1	0.0245943826342184
VEGFB	FLT1	0.291581526924494	0.217845784943024	3.29721362340435	0.00129349899074299	1	0.0313922255061087
RASGRP1	NRAS	0.284928597099913	0.211388887599901	3.21525015757102	0.00168506460836976	1	0.0401236138823139
PTPN6	LILRA2	0.281768788273803	0.121149689236838	3.17649979857422	0.00190636838685662	1	0.0445525352632047
CACNA1A	RASGRF2	0.281265221386749	0.243091732565415	3.17033471716134	0.0019439752450951	1	0.0446053956238185
MAPK1	JUN	0.277703508381248	0.277786557276222	3.12681006314621	0.00222974549169171	1	0.0491308930129073
DUSP1	MAPK1	0.277101352049643	0.303482706142331	3.1194655017381	0.00228165114467757	1	0.0491308930129073
DUSP2	MAPK1	0.277036160840067	0.213768631650705	3.11867059704928	0.00228733564667174	1	0.0491308930129073
MAPK1	MYC	-0.276926488950095	-0.27625539687638	-3.11733342537537	0.00229692764481896	1	0.0491308930129073
MAPK13	ELK4	0.276428914792203	0.257755980757206	3.11126842156327	0.00234090430973311	1	0.0492370206480531
FAS	DAXX	0.275573506437232	0.289296887615661	3.10084805276641	0.00241828907886136	1	0.0500308330741481
MAPK8IP1	MAPK8	0.274223558523139	0.138793824841957	3.08441953106298	0.00254512262421719	1	0.0518055605122918
EREG	CSF1R	0.273508057263444	0.0449164765771248	3.07572006649166	0.00261475440281433	1	0.0523780961325664
AKT1	MAP3K5	0.272702647331548	0.200952435759863	3.06593404325798	0.00269518905635763	1	0.053145759205052
KRAS	BRAF	0.270053139729275	0.174004688613761	3.0337905423107	0.00297577993151998	1	0.0577759119012033
DUSP9	MAPK14	0.268336586373043	0.154121143249296	3.01300527412833	0.00317134134312162	1	0.0606398905305982
CHEK1	TP53	0.266412900384543	0.266992712943906	2.98974863198528	0.00340417824293384	1	0.0641204916803359
PAK2	MAP3K3	0.265283833681333	0.309155498897516	2.97611657316189	0.00354788425990954	1	0.0658445578824388
CD19	VAV3	0.260657467103392	0.20304201890384	2.92039573718503	0.00419530429482359	1	0.0763148603568802
VEGFB	INSR	0.260408332972664	0.0361324658633257	2.91740129038168	0.0042329954239157	1	0.0763148603568802
PIK3R3	AKT1	0.258977509106833	0.104395037336887	2.90021570293164	0.00445539192289051	1	0.079155909154746
EFNA1	IGF1R	0.258598500873142	0.27225093371168	2.89566687996639	0.00451602651279058	1	0.079155909154746
DUSP4	MAPK1	0.257371940354669	0.314325101068144	2.8809556193579	0.00471734474362308	1	0.0815519050198949
DUSP10	MAPK11	0.256559854778671	0.128092866107811	2.87122374671556	0.00485500893664264	1	0.0827975848384191
MAP2K7	MAPK8IP3	-0.255752356139673	-0.302407119326298	-2.86155329731811	0.00499544166302218	1	0.0830849078923974
ANGPT2	INSR	0.255492546890079	0.0968174898970749	2.85844323538746	0.00504139003445557	1	0.0830849078923974
MAPK3	RPS6KA1	0.255306966381784	-0.0274661708476756	2.85622213865841	0.00507444127112482	1	0.0830849078923974
MAPK1	LAMTOR3	0.254968604251324	0.230362690427359	2.85217336341609	0.00513520032932409	1	0.0830849078923974
PPP3CC	NFATC2	0.253420238799334	0.212321060257204	2.83366019072552	0.00542159708843953	1	0.0866082977925403
MAP3K1	MAP2K4	0.252054580119032	0.220517987734374	2.8173508910106	0.00568592258661473	1	0.0896954288038474
MAP3K1	MAP2K2	0.249207001529699	0.0751910841313167	2.78340151198893	0.00627427070655795	1	0.0977546868108165
RPS6KA6	ATF4	0.246935706372246	0.0452654372723741	2.75637793502672	0.00678169884082738	1	0.104371999233221
EFNA5	CSF1R	0.24254837952369	0.161819896207872	2.70431455208324	0.00786590665288884	1	0.11886104410134
VEGFC	FGFR1	0.242375845385122	0.175271632927572	2.70227076004141	0.00791151165175325	1	0.11886104410134
VAV1	RAC2	0.237563887880978	0.200244255504561	2.64537845346324	0.00928125853740782	1	0.137799391461278
TP53	ADGRB1	0.237139384272687	0.15297649391358	2.64036948715275	0.00941157334990686	1	0.138109367064912
TP53	SESN2	0.236485075912935	0.2520807740668	2.63265205763145	0.00961558987568397	1	0.138353068374304
RAP1A	BRAF	0.236384031241907	0.188047946275638	2.63146059549562	0.00964744058394511	1	0.138353068374304
VEGFA	ERBB4	0.235062549405239	0.480638748301281	2.61588672808375	0.0100726175751233	1	0.142827453705681
FLT3LG	IGF1R	-0.234573958776828	-0.0660882557973246	-2.61013250601589	0.010233939171166	1	0.143502569266794
