gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.992259161802953	0.580253944369779	112.432224011975	2.40795524704628e-181	3.03883952177241e-178	3.03883952177241e-178
ANGPT1	FLT3	0.941594969224586	0.5	39.3452470892159	1.53178674694733e-95	1.93311487464753e-92	9.66557437323765e-93
ANGPT1	KIT	0.92951455110985	0.313818996544646	35.4662298211767	1.01313435847855e-87	1.27857556039993e-84	4.26191853466643e-85
PDGFC	PDGFRA	0.750396944246578	0.451730788740715	15.9746160910179	1.88086256969439e-37	2.37364856295432e-34	5.9341214073858e-35
ANGPT1	FGFR2	0.53460051203461	0.403063153179193	8.9012571075947	3.53235397169312e-16	4.45783071227672e-13	8.91566142455344e-14
CACNA1F	RASGRP4	0.517366455017552	0.288529552315755	8.50700857114597	4.36112642405707e-15	5.50374154716002e-12	9.17290257860004e-13
EREG	FLT3	0.510370515794195	0.282774541232095	8.3510799551675	1.16242849468271e-14	1.46698476028958e-11	2.0956925146994e-12
EREG	KIT	0.504673821839057	0.349159900989298	8.22576976657706	2.54062146425637e-14	3.20626428789154e-11	4.00783035986442e-12
PPM1A	MAP2K3	0.495528621975413	0.269872180979136	8.02759973079531	8.65066365167425e-14	1.09171375284129e-10	1.21301528093477e-11
PDGFB	ERBB2	0.473790700131483	0.123826594090199	7.57045463784541	1.38071992106539e-12	1.74246854038452e-09	1.74246854038452e-10
DUSP10	MAPK11	0.410295797087746	0.20657732060556	6.33078327020972	1.60074083286683e-09	2.02013493107794e-06	1.83648630097994e-07
CD19	VAV2	0.374985166179274	0.0509352679946524	5.6918377846593	4.4802066693559e-08	5.65402081672715e-05	4.71168401393929e-06
RAC2	PAK2	0.373414731485235	0.250970477018347	5.66412855353391	5.14953074805091e-08	6.49870780404025e-05	4.99900600310788e-06
LYN	BTK	0.361925922111591	0.118301708168439	5.46311057554368	1.39473951186817e-07	0.000176016126397763	1.25725804569831e-05
LYN	DAPP1	0.358363481236151	0.165943614015254	5.40136848716874	1.88482188201354e-07	0.000237864521510109	1.58576347673406e-05
CACNB4	RASGRP4	0.349016431732784	0.273483832629428	5.24064613951426	4.08221281239369e-07	0.000515175256924084	3.21984535577552e-05
PDGFC	IGF1R	0.334926116137099	0.138840056980455	5.0017046893198	1.24949419976604e-06	0.00157686168010474	9.2756569417926e-05
PDGFA	IGF1R	0.331360837550559	0.171364643923092	4.94185479568022	1.64404723394007e-06	0.00207478760923237	0.000115265978290687
PRKCB	HRAS	0.328637646939616	0.182040216765477	4.89630133949688	2.02274060289485e-06	0.0025526986408533	0.000134352560044911
RAC3	PAK1	0.312673382933875	0.241259519372751	4.63194705692485	6.55368727416597e-06	0.00827075333999745	0.000413537666999873
