gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.999911646283395	1	383.557504707649	2.5373323646154e-50	3.20211344414463e-47	3.20211344414463e-47
PDGFA	PDGFRA	0.999865012312646	0.59886039783165	310.299178566086	6.268532176622e-48	7.91088760689696e-45	3.95544380344848e-45
ANGPT1	KIT	0.995677904480852	0.297226442770842	54.6654765931983	2.27628852161912e-28	2.87267611428333e-25	9.5755870476111e-26
ANGPT1	FGFR2	0.989320831684757	0.5	34.6100874713643	2.81031301702878e-23	3.54661502749032e-20	8.8665375687258e-21
EREG	FLT3	0.988138097300561	0.2650163573745	32.8098213222957	1.09370134125526e-22	1.38025109266414e-19	2.76050218532828e-20
EREG	KIT	0.984241170015328	0.261995434441562	28.3810845838915	4.29751287164571e-21	5.42346124401689e-18	9.03910207336148e-19
EREG	FGFR2	0.97730318061745	0.2650163573745	23.5232244716518	4.74264543090594e-19	5.9852185338033e-16	8.55031219114756e-17
CACNB4	RASGRP4	0.934986982339536	0.312705901604619	13.4416645223455	3.25900938616368e-13	4.11286984533856e-10	4.6079073499639e-11
PPM1A	MAP2K3	0.934944273970058	0.546250684181719	13.4367861450434	3.28614628761292e-13	4.14711661496751e-10	4.6079073499639e-11
ANGPT1	CSF1R	0.928773593513133	0.155864942485146	12.7771911058741	1.03019570466166e-12	1.30010697928302e-09	1.30010697928302e-10
EREG	CSF1R	0.922537383651348	0.373768067526061	12.1895358927426	2.959299087515e-12	3.73463544844393e-09	3.39512313494903e-10
PDGFC	PDGFRA	0.910841545982268	0.528368073666748	11.2521601157842	1.72082346537044e-11	2.1716792132975e-08	1.80973267774791e-09
EREG	INSR	0.909932748604501	0.301077210796255	11.1867382681279	1.95301171161992e-11	2.46470078006434e-08	1.89592367697257e-09
SYK	PIK3AP1	0.90451067710425	-0.420201191413249	10.8151179184573	4.04645673467544e-11	5.10662839916041e-08	3.647591713686e-09
