gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.992257926361956	0.580075750332093	116.055138422478	3.96305049229617e-193	5.00136972127777e-190	5.00136972127777e-190
ANGPT1	FLT3	0.941619544619992	0.5	40.6257026357252	1.01784986570161e-101	1.28452653051543e-98	6.42263265257716e-99
ANGPT1	KIT	0.929549678906989	0.313968161601408	36.6221942723912	2.1774580249169e-93	2.74795202744513e-90	9.15984009148376e-91
PDGFC	PDGFRA	0.750454776578239	0.451452491264107	16.493608266122	8.20462616592573e-40	1.03542382213983e-36	2.58855955534957e-37
CD19	VAV2	0.665047808794928	0.0535457444935978	12.9356819471638	1.4457809543017e-28	1.82457556432875e-25	3.64915112865749e-26
ANGPT1	FGFR2	0.534881199842477	0.403384362010483	9.19558219593587	3.67246340181499e-17	4.63464881309052e-14	7.7244146884842e-15
CACNA1F	RASGRP4	0.517829133549898	0.289801566951102	8.79256895585124	5.20493582369885e-16	6.56862900950795e-13	9.3837557278685e-14
EREG	FLT3	0.472410377425784	0.283142063455559	7.78570778597886	3.07208663618686e-13	3.87697333486782e-10	4.84621666858477e-11
EREG	KIT	0.467118371665043	0.350163132231419	7.67397224944989	6.08767243693538e-13	7.68264261541245e-10	8.5362695726805e-11
PPM1A	MAP2K3	0.450962887857424	0.292677489216986	7.3392727483017	4.57309829740394e-12	5.77125005132377e-09	5.77125005132377e-10
PDGFB	ERBB2	0.437610845560079	0.126374083933094	7.06952388014386	2.23888863557499e-11	2.82547745809564e-08	2.56861587099603e-09
PPP3CC	NFATC1	0.3957453959551	0.0931291272847888	6.25956296909387	2.12453618408435e-09	2.68116466431445e-06	2.06243435716496e-07
PPP3CC	NFATC1	0.3957453959551	0.0931291272847888	6.25956296909387	2.12453618408435e-09	2.68116466431445e-06	2.06243435716496e-07
DUSP10	MAPK11	0.371842800058985	0.209884959246922	5.81854314802209	2.18195904249691e-08	2.7536323116311e-05	1.96688022259364e-06
ECSIT	TRAF6	0.363331588229522	0.13434629862865	5.66483134927701	4.78390414401379e-08	6.0372870297454e-05	3.83011412155203e-06
LYN	DAPP1	0.363167153684201	0.200221740116324	5.66187798335449	4.85592915569196e-08	6.12818259448325e-05	3.83011412155203e-06
CACNB4	RASGRP4	0.350529457686019	0.275378850937471	5.43668272344423	1.49366011180934e-07	0.000188499906110339	1.10882297711964e-05
MAPK3	STMN1	0.344958895601985	0.222691804042816	5.33850672265504	2.41365034715481e-07	0.000304602673810937	1.69223707672743e-05
PRKCB	HRAS	0.343019054411034	0.222135419900046	5.30447001650602	2.84649326783263e-07	0.000359227450400478	1.89067079158146e-05
PDGFC	IGF1R	0.33502493129273	0.141154036275787	5.16500783766216	5.55190819375742e-07	0.000700650814052186	3.50325407026093e-05
PDGFA	IGF1R	0.330084961936722	0.174890672149408	5.07945844487723	8.31166973335763e-07	0.00104893272034973	4.99491771595111e-05
CASP8	CASP3	0.327469812181671	0.13207532155592	5.0343601369152	1.0261859800693e-06	0.00129504670684746	5.88657594021571e-05
RPS6KA4	ATF4	0.325329139397462	0.048475237885221	4.99754072711608	1.21765454456479e-06	0.00153668003524077	6.68121754452506e-05
PPP3CA	NFATC2	0.324216875451226	0.269587846230967	4.97844385199345	1.33016277371301e-06	0.00167866542042582	6.99443925177425e-05
RAC1	PAK2	0.317098267393184	0.188006158135591	4.85676287576451	2.32248647870748e-06	0.00293097793612884	0.000117239117445154
RAC3	PAK1	0.311556649960409	0.246360190208471	4.76267143388693	3.54913393064829e-06	0.00447900702047814	0.000172269500787621
PDGFC	FLT3	0.308631299956752	0.307902513268583	4.71321972896217	4.42442285033207e-06	0.00558362163711907	0.00020680080137478
MAPK3	LAMTOR3	0.306737572195493	0.110871466571888	4.68128608153405	5.0966719468087e-06	0.00643199999687258	0.000228910619860755
PDGFC	KIT	0.306312883941675	0.383620689655172	4.67413307216899	5.26022819014414e-06	0.0066384079759619	0.000228910619860755
TAB2	TRAF6	0.295703095661236	0.145820253615027	4.49641575438346	1.13979897667143e-05	0.0143842630855934	0.000479475436186448
ANGPT1	IGF1R	0.2905952117221	0.0736489699866903	4.41151336298522	1.63619940880549e-05	0.0206488365391253	0.000666091501262106
TP53	TP53I3	0.28560704053692	0.188064796017068	4.3289984743573	2.31354430698277e-05	0.0291969291541226	0.00091240403606633
CACNA1A	RASGRF2	0.278681865040074	0.145119283678239	4.21507452405992	3.70223744921209e-05	0.0467222366090566	0.00141582535178959
CASP3	STK4	0.277095800048643	0.13853537114953	4.18908389970552	4.11595763839625e-05	0.0519433853965607	0.00152774662931061
FLT3LG	FGFR1	0.274986207536098	0.0863717970641517	4.15457172918832	4.73400496021436e-05	0.0597431425979052	0.00170694693136872
DUSP7	MAPK13	0.274053735982102	0.0877248338218025	4.13933756149616	5.03415878959658e-05	0.0635310839247088	0.00176475233124191
DUSP6	MAPK3	0.2654453987914	0.111598544300563	3.99928801914094	8.78754793116213e-05	0.110898854891266	0.0029972663484126
ANGPT2	FLT1	0.263931881784141	0.113522338071589	3.97477220175728	9.67312488865298e-05	0.122074836094801	0.00321249568670528
EREG	FGFR2	0.262240517119178	0.223801875594062	3.94741295162279	0.000107614604088558	0.13580963035976	0.00348229821435283
LYN	BTK	0.257706710154181	0.129295072310637	3.8742665610944	0.000142714103808672	0.180105199006544	0.0045026299751636
KRAS	BRAF	0.245584039498079	0.14741980710196	3.68001352649809	0.000296125639234054	0.373710556713376	0.00911489162715551
MYD88	IRAK4	0.24240703246544	0.186545454003335	3.62941412287937	0.000356442468666142	0.449830395456671	0.0107102475108731
CD19	PIK3CB	0.241796024359883	0.0604821724883015	3.6196970371057	0.000369277615545187	0.466028350818026	0.010837868623675
RASGRP2	KRAS	0.238095514575825	0.241317119275755	3.56094365028611	0.00045663665951248	0.57627546430475	0.0130971696432898
MAPK13	RPS6KA5	0.236516318531453	0.188338640473632	3.53592082976728	0.000499450731165803	0.630306822731243	0.0140068182829165
LYN	SYK	0.236089603553073	0.0702210553180545	3.5291645114219	0.000511641230623876	0.645691233047331	0.0140367659358116
RAC2	PAK2	0.235533149630186	0.177020567866213	3.52035724115244	0.000527951941993148	0.666275350795353	0.0141760712935181
MAPK1	LAMTOR3	0.233784914763381	0.164522078132072	3.49271086368451	0.000582378480745566	0.734961642700904	0.0153117008896022
MAP3K7	MAP2K6	0.231525130268174	0.230583061030316	3.45702794893102	0.00066041906858415	0.833448864553197	0.0169704429438038
MAPK9	CRK	0.231201268374536	0.247156839654702	3.45191889989995	0.00067236303263882	0.848522147190191	0.0169704429438038
ANGPT1	CSF1R	0.230251949355484	0.163735829497989	3.43694999517385	0.000708532128829116	0.894167546582344	0.0175326969918107
CASP3	PAK2	0.228047349079177	0.182066513347209	3.40222763905957	0.000799559092998949	1	0.0194046841416283
