gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.999659716848678	0.584581990645042	340.617898712835	7.03655109636114e-127	8.88012748360776e-124	8.88012748360776e-124
ANGPT1	FLT3	0.995636225639707	0.5	94.8292690243157	3.81398686869176e-83	4.813251428289e-80	2.4066257141445e-80
ANGPT1	KIT	0.990555785264411	0.310141162308519	64.2129143663282	6.08567489775066e-70	7.68012172096133e-67	2.56004057365378e-67
EREG	FLT3	0.930592831660604	0.281211586156029	22.5956969070867	3.17994659374756e-36	4.01309260130942e-33	1.00327315032736e-33
EREG	KIT	0.928584426550919	0.338607544013057	22.2391994486298	9.43682687638644e-36	1.19092755179997e-32	2.38185510359994e-33
PDGFC	PDGFRA	0.906487629804508	0.458533621901401	19.0820003420845	2.58110257309055e-31	3.25735144724027e-28	5.42891907873379e-29
ANGPT1	FGFR2	0.826010827360216	0.405667319429813	13.0252629687313	2.30310556380236e-21	2.90651922151858e-18	4.15217031645511e-19
EREG	FGFR2	0.766562611650467	0.215844447028517	10.6099039815909	7.37643015564505e-17	9.30905485642405e-14	1.16363185705301e-14
PPM1A	MAP2K3	0.74535584158107	0.278249167954508	9.93729892996554	1.45880355606754e-15	1.84101008775724e-12	2.04556676417471e-13
LYN	BTK	0.705927144650771	0.0327047107279724	8.85861277770146	1.8372062173e-13	2.3185542462326e-10	2.3185542462326e-11
PDGFC	IGF1R	0.651621945449106	0.220258070248324	7.63534263223956	4.45904491622963e-11	5.62731468428179e-08	5.11574062207436e-09
LYN	DAPP1	0.6245503727008	0.270873670259492	7.10785545881573	4.6442340738819e-10	5.86102340123896e-07	4.88418616769913e-08
ANGPT1	CSF1R	0.622467867949403	0.173406204585002	7.06912190303071	5.51016010292187e-10	6.9538220498874e-07	5.34909388452877e-08
CACNB4	RASGRP4	0.619491122257369	0.31903365432374	7.01418069820219	7.02022338381288e-10	8.85952191037185e-07	6.3282299359799e-08
MAP3K5	MAP2K3	0.578283393668362	0.248281579893763	6.30015771764929	1.57086242803585e-08	1.98242838418124e-05	1.3216189227875e-06
EREG	CSF1R	0.568060573993437	0.130137537989586	6.13501109990541	3.18253091693825e-08	4.01635401717607e-05	2.51022126073504e-06
CACNA1F	RASGRP4	0.527447290124156	0.265832706252668	5.51803392076741	4.2078532526871e-07	0.000531031080489112	3.12371223817125e-05
TP53	TP53I3	0.510506268649838	0.253123754427174	5.27691127067203	1.12204840807524e-06	0.00141602509099095	7.86680606106085e-05
PIK3CD	AKT3	0.504725042778462	-0.117821686554044	5.19656830513601	1.54948412360192e-06	0.00195544896398562	0.000102918366525559
PDGFA	IGF1R	0.503349869467701	0.180170512239654	5.17759643879292	1.67168191578391e-06	0.00210966257771929	0.000105483128885965
MAPKAPK2	ATF4	0.490379787597915	0.293804473674949	5.00120099078713	3.36608731038729e-06	0.00424800218570876	0.000202285818367084
ANGPT1	IGF1R	0.483718717866673	0.184427985497807	4.91232917286803	4.76944948385276e-06	0.00601904524862218	0.000273592965846463
ANGPT2	FLT1	0.482083707508751	0.282780066005949	4.89068674784969	5.18960174526087e-06	0.00654927740251922	0.000284751191413879
RRAS2	BRAF	0.468574008703171	0.152042461583575	4.71435655887088	1.02564051720595e-05	0.0129435833271391	0.000539315971964129
INS	PDGFRB	0.462266426457561	0.258559208449108	4.63349893525132	1.39603455123225e-05	0.017617956036551	0.00070471824146204
DUSP1	MAPK1	0.452539669927307	0.428231752658719	4.51055385820756	2.2195603533391e-05	0.0280108516591394	0.00107734044842844
TAOK3	MAP2K3	0.444732222464761	0.416512800323613	4.41333837931398	3.18806334232354e-05	0.0402333593801231	0.00149012442148604
TAB2	TRAF6	0.440460095088589	0.352413675862705	4.3606774670063	3.87226880735306e-05	0.0488680323487956	0.00174528686959984
DUSP5	MAPK1	0.439066730070328	0.438012201277667	4.34358184784533	4.12346397756254e-05	0.0520381153968393	0.0017944177723048
KRAS	BRAF	0.436600690814112	0.265524172071235	4.31342025781113	4.60555993494589e-05	0.0581221663790171	0.00193740554596724
ANGPT1	INSR	0.431862953248298	0.184744987424488	4.25580984510592	5.68205297530375e-05	0.0717075085483333	0.00229387587012053
LYN	SYK	0.431331159299261	0.0294222777838494	4.24937050587402	5.8164839812882e-05	0.0734040278438571	0.00229387587012053
MAPK1	MKNK2	0.430138532165122	0.415123875401239	4.23494909329932	6.12877730237014e-05	0.0773451695559112	0.00234379301684579
EREG	IGF1R	0.426192685940156	0.090515555551114	4.18742841447391	7.27645620621112e-05	0.0918288773223843	0.0027008493330113
TP53	SESN2	0.419967002850587	0.395783170837907	4.11304288773804	9.49903476738766e-05	0.119877818764432	0.00342508053612664
FGF9	FLT4	0.414324105050938	0.122615705102772	4.04623031901989	0.000120411606008619	0.151959446782877	0.00422109574396881
VAV1	RAC2	0.412287692887983	0.196614030518659	4.02225811643095	0.000131035642714796	0.165366981106073	0.00438658982569551
HRAS	ARAF	0.412095039815829	0.389524572135323	4.01999401843423	0.000132084321217456	0.166690413376429	0.00438658982569551
DAPP1	RAC1	0.406448237259877	0.135013838030951	3.9539175964241	0.000166492448683144	0.210113470238128	0.00538752487790071
SYK	PIK3AP1	0.405590705149434	-0.123582390248161	3.9439309720218	0.000172388252905649	0.217553975166929	0.00543884937917323
NFKBIB	RELA	0.397822758716664	0.395337378671759	3.85402873076052	0.000235270034913633	0.296910784061005	0.00724172644051231
PPP3CC	NFATC2	0.396772273125872	0.309266692204914	3.84194736645183	0.000245232806366395	0.30948380163439	0.00736866194367596
NRAS	JUN	0.395465782814132	0.377147928907429	3.82694674457266	0.000258164726719336	0.325803885119802	0.00757683453766981
EREG	INSR	0.388146306141866	0.0383893878040411	3.74341166296058	0.000342959905249375	0.432815400424711	0.00983671364601617
AKT2	MAP2K4	0.382085757694257	0.27322159403163	3.67487690805251	0.000431751038666365	0.544869810796953	0.0121082180177101
PTPN7	MAPK1	0.38112936772205	0.344016936025076	3.66411286664146	0.000447545813476468	0.564802816607303	0.0122489887325541
VEGFA	ERBB3	0.380619390734798	0.0655167724713527	3.65837877363596	0.000456182623161683	0.575702470430044	0.0122489887325541
HRAS	BRAF	0.375914505363096	0.177135265775111	3.60566073790544	0.00054336504137458	0.68572668221472	0.01428597254614
PDGFC	FLT3	0.37378385111088	0.301884157337968	3.5818941273018	0.000587645278998556	0.741608342096178	0.0151348641244118
MAP3K11	MAP2K7	0.373005538807606	0.260737566991061	3.5732288321279	0.000604625263707235	0.763037082798531	0.0152607416559706
ATR	CHEK1	0.371998108784032	0.28919534705234	3.56202567431727	0.000627268589220462	0.791612959596223	0.0155218227371808
CHEK1	TP53	0.371430464995207	0.276394902603876	3.55571961280009	0.000640365338261835	0.808141056886436	0.015541174170893
PDGFC	KIT	0.370688496657123	0.355580791693705	3.54748391932054	0.000657860198064672	0.830219569957616	0.0156645201878795
PAK2	MAP3K3	0.368054505350613	0.360145053936841	3.51831056639744	0.000723545453098455	0.91311436181025	0.0169095252187083
RRAS2	ARAF	0.366079385568081	0.181375146109212	3.49649903892771	0.000776660902380003	0.980146058803564	0.0178208374327921
PRKCB	KRAS	0.36088077866395	0.346790130980196	3.43934955567987	0.000933863151057042	1	0.0206801996621121
PIK3CB	AKT1	0.360875082097658	0.203393484043103	3.43928713590141	0.000934050222456729	1	0.0206801996621121
GRB2	SOS2	0.356707102314281	0.25496152646376	3.3937345879175	0.00108041820339342	1	0.0231099622488559
SOS2	GRB2	0.356707102314281	0.25496152646376	3.3937345879175	0.00108041820339342	1	0.0231099622488559
TP53	CD82	0.355812734583667	0.276631803464122	3.38399031283143	0.00111441726710098	1	0.0232483285450201
PPP3CC	NFATC3	0.355101284439255	0.257751981817804	3.37624655763049	0.00114215243248118	1	0.0232483285450201
PPP3CC	NFATC3	0.355101284439255	0.257751981817804	3.37624655763049	0.00114215243248118	1	0.0232483285450201
TP53	CCNG1	0.347081987456114	0.164077200779233	3.28941964513789	0.00150100424469485	1	0.0300677358223
ECSIT	TRAF6	0.345478510340271	0.337178575620633	3.27215785004612	0.00158394580570137	1	0.0312334313561739
CD19	VAV2	0.340732689494075	0.0876876365948906	3.22125775227535	0.00185423652134183	1	0.0360007152297444
