gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.998967555231454	0.582012526696546	243.875207766806	5.11575209369976e-167	6.4560791422491e-164	6.4560791422491e-164
ANGPT1	FLT3	0.954944759383611	0.5	35.6854274885246	9.68053856825872e-67	1.22168396731425e-63	6.10841983657125e-64
ANGPT1	KIT	0.941701972302411	0.312337377729039	31.0418659212	4.9282147979425e-60	6.21940707500344e-57	2.07313569166781e-57
PDGFC	PDGFRA	0.88711739245071	0.454484876754215	21.3167344239332	4.0307339728993e-43	5.08678627379892e-40	1.27169656844973e-40
ANGPT1	FGFR2	0.791801121354772	0.406589909727327	14.3775396224071	4.16091322068278e-28	5.25107248450167e-25	1.05021449690033e-25
ECSIT	TRAF6	0.719005678915501	0.262372456033937	11.4735403988527	3.63611199417576e-21	4.58877333664981e-18	7.64795556108302e-19
LYN	BTK	0.646152502676862	0.134588409448995	9.38954373257143	4.03784544101176e-16	5.09576094655684e-13	7.2796584950812e-14
CACNA1F	RASGRP4	0.627717125884178	0.275684372182047	8.9431504680728	4.72006102696308e-15	5.95671701602741e-12	7.44589627003426e-13
TNF	TNFRSF1A	0.60207802750809	0.143724217550142	8.36304707626966	1.1121344356853e-13	1.40351365783485e-10	1.5594596198165e-11
PPM1A	MAP2K3	0.583317868074068	0.235024853214747	7.96473517753521	9.44367474334071e-13	1.1917917526096e-09	1.1917917526096e-10
PPP3CC	NFATC1	0.580400260121457	0.166442542607549	7.90458370479938	1.30114474574674e-12	1.64204466913239e-09	1.36837055761032e-10
PPP3CC	NFATC1	0.580400260121457	0.166442542607549	7.90458370479938	1.30114474574674e-12	1.64204466913239e-09	1.36837055761032e-10
LYN	DAPP1	0.577083139068474	0.306813325297803	7.83675278454405	1.86596004666685e-12	2.35484157889356e-09	1.8114165991489e-10
PDGFC	IGF1R	0.561497935876571	0.161662185217663	7.52565303426859	9.62856888288402e-12	1.21512539301996e-08	8.67946709299974e-10
EREG	FLT3	0.529616300942279	0.279109045455794	6.92462909694765	2.14426916802321e-10	2.70606769004529e-07	1.80404512669686e-08
PPP3CA	NFATC2	0.528719940808478	0.340676627857949	6.90835662157525	2.32899574822842e-10	2.93919263426427e-07	1.83699539641517e-08
EREG	KIT	0.52245924947907	0.33910171014275	6.79558611959863	4.12040680618307e-10	5.19995338940303e-07	3.05879611141355e-08
ATR	CHEK1	0.500951276292549	0.285915698723968	6.41938275598592	2.68425362577084e-09	3.3875280757228e-06	1.88196004206822e-07
FGF1	ERBB3	0.498610654694057	0.265819679698935	6.37943404747239	3.266136412295e-09	4.12186415231629e-06	2.16940218542963e-07
MAPK3	STMN1	0.487399834195131	0.188451733086588	6.19062785200781	8.19209905236617e-09	1.03384290040861e-05	5.16921450204305e-07
CACNB4	RASGRP4	0.485635260003432	0.344522119468021	6.16128180744131	9.43964659489083e-09	1.19128340027522e-05	5.67277809654868e-07
ANGPT1	CSF1R	0.47588005215197	0.172359417272667	6.00080038348909	2.03739409419824e-08	2.57119134687818e-05	1.16872333949008e-06
MAP3K5	MAP2K3	0.452271272271015	0.244486403955933	5.62399499238191	1.19073327027409e-07	0.00015027053870859	6.53350168298218e-06
PDGFA	IGF1R	0.444153570985723	0.179556091006135	5.4979604919435	2.12013008793477e-07	0.000267560417097368	1.11483507123903e-05
EREG	FGFR2	0.432997708282655	0.219081773438444	5.32749435801287	4.57334648332314e-07	0.00057715632619538	2.30862530478152e-05
RPS6KA4	ATF4	0.429058349035625	0.0620664774550246	5.26802793177868	5.96085761078454e-07	0.000752260230481009	2.89330857877311e-05
MAPK1	MKNK2	0.421813244201448	0.384148156676629	5.15961646637035	9.62029010628411e-07	0.00121408061141305	4.49659485708539e-05
RRAS2	BRAF	0.415739450182126	0.290599349517748	5.06966012212659	1.42484597248107e-06	0.00179815561727111	6.42198434739682e-05
ANGPT1	IGF1R	0.394517502950268	0.0760554082907746	4.76163443131187	5.29900559006211e-06	0.00668734505465838	0.000230598105333048
MAP3K7	MAP2K6	0.391774779452603	0.236934505560544	4.72250402870867	6.23869483664436e-06	0.00787323288384518	0.000262441096128173
ANGPT2	FLT1	0.380295025654076	0.108095555853645	4.56031400998389	1.21634514991615e-05	0.0153502757919418	0.000495170186836833
LYN	SYK	0.373618840719185	0.00968278955416151	4.46713278117174	1.77313129825305e-05	0.0223769169839535	0.000699278655748547
HSPA1A	MAPK9	0.371440193377254	0.413576644004919	4.43690073502329	2.00162449936015e-05	0.0252605011819251	0.000765469732785609
PDGFC	FLT3	0.369156012487106	0.307091508681604	4.40529553440804	2.27075072021043e-05	0.0286568740890556	0.000842849237913401
PDGFC	KIT	0.363641872869952	0.375013326226013	4.32937773990749	3.06714827476114e-05	0.0387074112274856	0.00110592603507102
AKT2	MAP2K4	0.360040999147302	0.258963598562407	4.28008543246702	3.72149347437187e-05	0.046965247646573	0.00130459021240481
RAC1	PAK2	0.357381334667258	0.28203332821288	4.24381865714986	4.28652289908524e-05	0.0540959189864557	0.0014620518644988
RRAS2	ARAF	0.353894074436508	0.334668099893193	4.19644601838356	5.14960336437625e-05	0.0649879944584283	0.00171021038048495
TP53	PIDD1	0.352100584654295	0.263199020934081	4.17216050520364	5.65440332210043e-05	0.0713585699249074	0.00182970692115147
CDC42	PAK2	0.350236464531159	0.334828993593841	4.1469741877731	6.22789468787e-05	0.0785960309609194	0.00196490077402298
PRKCB	HRAS	0.347282680901619	0.244828640157635	4.10718012244602	7.24910847154882e-05	0.0914837489109461	0.00223131094904747
TP53	TP53I3	0.343167946069232	0.255427485277034	4.05197672716484	8.93428447664889e-05	0.112750670095309	0.00268453976417402
TP53	MDM2	0.335637227895698	0.217907693279456	3.95162549892527	0.000130004164376889	0.164065255443634	0.0038154710568287
DUSP5	MAPK1	0.326512230342195	0.395127894146832	3.83117088170501	0.000202218675278304	0.25519996820122	0.00579999927730045
MAPK13	ELK4	0.319453950788044	0.322161619303328	3.73882331107814	0.000281940751842879	0.355809228825713	0.00790687175168252
VEGFA	ERBB3	0.311131614297261	0.0816524330719245	3.63082591303306	0.000412919209767889	0.521104042727076	0.0113283487549364
HRAS	BRAF	0.30748481742849	0.198690701158615	3.58379579432769	0.000486375440430107	0.613805805822795	0.0130596979962297
MAPK8IP1	MAPK8	0.305889804608435	0.157806633164155	3.56328106781409	0.000522139241240175	0.658939722445101	0.0137279108842729
PDGFC	FGFR2	0.298990587208315	0.243252226899573	3.47492267558289	0.000706467573283998	0.891562077484405	0.0181951444384573
HRAS	ARAF	0.296003223032661	0.34634921273306	3.43685032813182	0.000803446181552858	1	0.0202789816223941
MAPK1	MKNK1	0.295354675013626	0.157046835286477	3.4285995934407	0.000826049951973615	1	0.0204406870468765
PRKCB	KRAS	0.293851241833505	0.270135443163562	3.40949307573631	0.000880707327320496	1	0.0213740893668936
RASA2	HRAS	0.292057392716624	0.313687480054587	3.38673200101471	0.000950246395815351	1	0.0226266217267731
AKT1	MAP3K5	0.290313307925436	0.234492752768561	3.364639824608	0.00102263789758002	1	0.0238994264212219
CACNA1A	RASGRF2	0.287193120845351	0.250608665753434	3.32520781495123	0.00116484415736725	1	0.0267278786654085
MAPK1	JUN	0.283541998325597	0.319975654071509	3.27921235069376	0.00135403427327432	1	0.0305141295155749
NRAS	JUN	0.281570798117249	0.306217175487917	3.25444456032817	0.0014674343347327	1	0.0324895110602222
MAP3K1	MAP2K4	0.279750662715318	0.267751584644721	3.23161462202833	0.00157975030766746	1	0.0343731877289023
MAP3K11	MAPK8IP3	0.27512663950569	0.133688441942994	3.1737847575729	0.00190109896264267	1	0.0400239355264866
MAPK1	LAMTOR3	0.274698910276181	0.269490145366033	3.16844753381489	0.00193363476928375	1	0.0400239355264866
VAV1	RAC2	0.274686373963296	0.193813720815753	3.1682911358724	0.00193459593273826	1	0.0400239355264866
CHEK1	TP53	0.273007511566611	0.281428187378236	3.14736207403622	0.00206729888174114	1	0.0420795353025374
DUSP9	MAPK14	0.26610385471378	0.151299309154488	3.0616232874496	0.00270406013567215	1	0.0541670458923532
DUSP10	MAPK11	0.262916255787121	0.13861664195802	3.02220765462633	0.00305388840849107	1	0.0602188620549333
EFNA1	IGF1R	0.261908482989121	0.277118262009136	3.00976843977094	0.00317268133385407	1	0.0615988283588282
TP53	SESN2	0.26033782580987	0.274235901775776	2.9904024445282	0.00336613375682108	1	0.0643645575925485
KRAS	BRAF	0.259264562616438	0.204123563844867	2.97718391062486	0.00350435846670611	1	0.0660074684325837
PIK3R3	AKT1	0.25862643368135	0.111244182749632	2.96933019075075	0.00358894064318359	1	0.0666065160543778
RASGRP2	KRAS	0.258092812463998	0.310303096920602	2.96276589021105	0.00366107389797428	1	0.0669605110035296
RASA2	RRAS2	0.255743997156916	0.20453551146674	2.93390654502815	0.00399430215709514	1	0.0720115617464867
PTPN6	LILRA2	0.254184069319853	0.114980688506696	2.91477083959623	0.00423038869357827	1	0.0751936694548701
VEGFB	INSR	0.253160814588152	0.049499056430188	2.90223174835354	0.00439196642680285	1	0.0769814115364611
PIK3R1	AKT2	0.251631530416306	0.268696145469553	2.88351109251463	0.00464375638960473	1	0.0802797337490571
SYK	PLCG2	0.249949257747483	0.0753839303052456	2.86294426279105	0.00493557897136738	1	0.0841716305657518
VEGFC	FGFR1	0.243052521088095	0.173836909287407	2.77891378506002	0.00631058206776605	1	0.106186060926943
MAPKAPK2	ATF4	0.242107928787223	0.238097341316765	2.7674400343814	0.00652327980505386	1	0.1083207778155
EREG	CSF1R	0.239818425842435	0.0480687931722101	2.73966455602098	0.00706545992148371	1	0.115800135336525
NFKBIA	NFKB1	-0.237457678448774	-0.0536065390749126	-2.71107554615959	0.00766600052775422	1	0.12284382426629
DUSP4	MAPK1	0.23702388660168	0.315444166435161	2.70582781693581	0.00778113789611372	1	0.12284382426629
EFNA5	CSF1R	0.237001028329208	0.162892422252459	2.70555134014465	0.00778724718011346	1	0.12284382426629
DUSP1	MAPK1	0.236479013062426	0.305378073168922	2.69923872341953	0.00792792536692769	1	0.12351903472917
MAP2K3	MAPK11	0.235914701684618	0.232630344632926	2.69241741365313	0.00808252636052778	1	0.124225220353169
VEGFA	ERBB4	0.23559919204	0.481589169588267	2.68860483894818	0.00817012146538276	1	0.124225220353169
GRB2	SOS2	0.232862909670656	0.275062128756957	2.65557756780099	0.00896568273851754	1	0.133114019011873
SOS2	GRB2	0.232862909670656	0.275062128756957	2.65557756780098	0.00896568273851758	1	0.133114019011873
TP53	ADGRB1	0.231636170599589	0.149792262347584	2.64079238360968	0.00934400912710858	1	0.136659145099973
ANGPT2	INSR	0.2313917899775	0.107317652690719	2.6378485968358	0.00942103456711385	1	0.136659145099973
DUSP16	MAPK1	0.22996800450937	0.287875621148604	2.62070827471969	0.00988101407348011	1	0.141702724553772
PIK3CB	AKT1	0.22882725304559	0.140356047148941	2.60698810077357	0.0102636994865984	1	0.145536952270642
PAK2	MAP3K3	0.226143039640688	0.310598004062088	2.57474880879845	0.0112159801004022	1	0.157272965407862
PIK3CD	AKT3	0.224718095715664	-0.0479525430948925	2.5576594061629	0.0117523336717572	1	0.161018408498746
CASP3	PAK2	0.224268820018868	0.274413538088274	2.55227481673415	0.0119260386969426	1	0.161018408498746
MAP2K1	MAPK3	0.224096014995124	0.1755674144226	2.5502041972863	0.0119934472257386	1	0.161018408498746
MAP2K1	MAPK3	0.224096014995124	0.1755674144226	2.5502041972863	0.0119934472257386	1	0.161018408498746
TP53	EI24	0.222816297625383	0.277229023646601	2.53487797390634	0.0125031118673599	1	0.164511643791612
DAPP1	RAC1	0.222788581983214	0.198527907539007	2.53454619718304	0.0125143564215489	1	0.164511643791612
PAK2	MAP3K2	0.221882310814233	0.218855911436721	2.52370101844715	0.0128869469846202	1	0.167618048676053
GADD45B	MAP3K4	0.221573033791871	0.143307960121385	2.52000153389307	0.0130162985501214	1	0.167618048676053
DUSP4	MAPK11	0.220905221553199	0.126366133190456	2.51201607806474	0.0132994781493648	1	0.16953476186362
MAPK3	RPS6KA1	0.219921338802814	0.0419552502607191	2.50025792970223	0.0137264818917554	1	0.173228201473953
PRKCB	NRAS	0.219464200712287	0.27452096642449	2.49479751207543	0.0139289154973625	1	0.174042488689817
CACNA2D4	RASGRP4	0.218907182052688	0.338546751178595	2.48814637511031	0.014179093580859	1	0.175431530382785
PIK3CA	AKT2	0.218405790365664	0.281615342742975	2.48216164280428	0.0144076274191272	1	0.176492601685572
NFKBIE	RELA	0.217945709404061	0.281750658039289	2.47667182156665	0.0146201481659736	1	0.176492601685572
MAP2K7	MAPK8IP3	-0.217807741121871	-0.24177258711746	-2.47502588155431	0.0146844082226506	1	0.176492601685572
ANGPT1	INSR	0.216814799077901	0.185013330435205	2.46318482538119	0.0151541764776678	1	0.180420478441668
SYK	PIK3AP1	0.21638495985839	-0.123355296133445	2.45806138716825	0.0153615569717916	1	0.180907108606346
CASP8	CASP3	0.216138140314409	0.242264330358073	2.45512011706249	0.0154817493894496	1	0.180907108606346
NFKBIB	RELA	0.212735242328213	0.257145354376682	2.41461888849204	0.0172240655154471	1	0.19757142269249
TP53	GADD45A	0.212562126183402	0.230294431646553	2.41256093861158	0.0173170719576854	1	0.19757142269249
RRAS2	RAF1	0.212438885153191	0.0758997283859974	2.41109603328257	0.0173835478569581	1	0.19757142269249
DUSP16	MAPK9	0.21216132619642	0.297423178197054	2.40779726802246	0.0175340723784143	1	0.19757142269249
MAPK11	MAPKAPK5	0.208812725265689	0.143511429839555	2.36804722357619	0.0194409097036886	1	0.217118832265974
LYN	CD19	0.20828690682055	0.0848089258083671	2.36181337598556	0.0197560333924236	1	0.2187027556249
PIK3CD	AKT2	0.207819004121669	0.162501546368243	2.35626794953831	0.0200401427858882	1	0.219918784311225
NF1	KRAS	0.206860868551176	0.090598691845224	2.34491771680766	0.0206329274146614	1	0.224472020666402
SOS1	NRAS	0.205239931327175	0.217190082706229	2.32573185347689	0.0216701798802156	1	0.233741598366086
INS	FGFR1	0.202863844905513	0.193165059875049	2.2976438909134	0.0232715381567042	1	0.248887128421701
GRB2	FLT4	0.20055907139471	0.0406553157158898	2.27043937344338	0.0249207375028144	1	0.264285468307158
DUSP2	MAPK8	-0.199903540377908	-0.135583045833955	-2.26270897632654	0.0254076857020756	1	0.265134795500586
PTPN6	LILRB2	0.199701824168175	0.0868822938194781	2.26033086063825	0.0255591532963108	1	0.265134795500586
PPM1B	MAP3K7	0.199378756373695	0.112937865301828	2.25652270442986	0.0258033504965777	1	0.265134795500586
CD19	VAV2	0.199328931446637	0.0252137881260604	2.25593546217714	0.0258411884679652	1	0.265134795500586
AKT2	GSK3B	0.198499977075457	0.228927013924488	2.24616798082369	0.0264776991684856	1	0.267135536924101
CACNA1C	RASGRP3	0.198449248750475	0.236795086925005	2.24557041755224	0.0265170814438424	1	0.267135536924101
AKT1	GSK3B	0.198251320943136	0.329583322362357	2.24323907155222	0.0266712184250687	1	0.267135536924101
TP53	CDKN1A	0.196228879512967	0.130677380111663	2.21943351168601	0.0282904925559057	1	0.281122847287819
RPS6KA6	ATF4	0.195830443405555	0.0405536544144594	2.21474712316936	0.0286191772970681	1	0.282167201163281
PTPN6	LILRB1	0.193429260089461	0.124036150911327	2.18652855809749	0.0306695437303157	1	0.296513254128533
IKBKG	NFKB2	0.193350188690291	0.236431219847239	2.18560001318822	0.0307391286408221	1	0.296513254128533
PPM1A	MAP2K7	0.193061341497064	0.211215770141786	2.18220842183597	0.0309944608319566	1	0.296513254128533
TP53	CD82	0.192821444576905	0.179341328632857	2.17939204372907	0.0312078871852405	1	0.296513254128533
TP53	CCNG2	0.192775370500325	0.207953807741675	2.17885118280639	0.0312490196506299	1	0.296513254128533
MAPK8	JUN	0.192513082348794	0.203237095610544	2.17577248236047	0.0314840527396177	1	0.29651398923431
CACNA2D3	RASGRF2	0.192224496290547	0.182045256248348	2.17238566039815	0.0317443798470802	1	0.296751165681594
MAPK14	ELK1	0.191101407703043	0.125389726563926	2.15921074691399	0.0327749138623699	1	0.304131921281697
FLT3LG	FLT3	-0.190487560461999	-0.0839941053515239	-2.15201345005215	0.0333500358398852	1	0.307209819196607
MAPK8	TP53	0.190205692829105	0.23695351605936	2.14870945866476	0.0336169653253257	1	0.307424711888123
MAPK13	MAPKAPK5	0.189477100905932	0.214693933207789	2.14017161379921	0.0343153189068751	1	0.311553470938679
TP53	IGFBP3	0.186861075731568	0.281989110165499	2.10954639637093	0.0369245110420868	1	0.332848092393668
PRKCB	RRAS2	0.186046498099731	0.223307905583885	2.10001984973216	0.0377702710600101	1	0.338057319700232
