gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.997534623781152	0.580710190302096	185.881973529285	3.04890914596139e-199	3.84772334220327e-196	3.84772334220327e-196
ANGPT1	FLT3	0.941532032350276	0.5	36.542804634222	1.04351769898836e-82	1.31691933612331e-79	6.58459668061655e-80
ANGPT1	KIT	0.929424564794424	0.31343626942609	32.9360503363651	6.02774807549007e-76	7.60701807126847e-73	2.53567269042282e-73
PDGFC	PDGFRA	0.886123466923043	0.452443983950609	25.0028845491677	5.2844670548088e-59	6.66899742316871e-56	1.66724935579218e-56
ANGPT1	FGFR2	0.533881156277639	0.402238940614477	8.25654707282072	3.91680647510479e-14	4.94300977158225e-11	9.88601954316449e-12
CACNA1F	RASGRP4	0.528511613862191	0.285248191599869	8.14109306108236	7.80272390992329e-14	9.84703757432319e-11	1.64117292905387e-11
PPP3CC	NFATC1	0.504461399319206	0.165771336335945	7.64005923407002	1.4794986628799e-12	1.86712731255443e-09	2.33390914069304e-10
PPP3CC	NFATC1	0.504461399319206	0.165771336335945	7.64005923407002	1.4794986628799e-12	1.86712731255443e-09	2.33390914069304e-10
PPM1A	MAP2K3	0.496074324138246	0.305832895843865	7.47110734312663	3.91480848823853e-12	4.94048831215702e-09	5.48943145795225e-10
PDGFC	IGF1R	0.49420642245345	0.149566958141574	7.43386184291022	4.84474881778411e-12	6.11407300804355e-09	6.11407300804355e-10
EREG	FLT3	0.471272837266779	0.281830285793469	6.98727835167793	5.98710800319728e-11	7.55573030003497e-08	6.86884572730452e-09
PPP3CA	NFATC2	0.468510204164122	0.323102872772613	6.93475559668058	8.00519959486904e-11	1.01025618887247e-07	8.41880157393727e-09
TNF	TNFRSF1A	0.465875095757122	0.0629658524008613	6.88490025784504	1.05355831901239e-10	1.32959059859364e-07	9.68277425877979e-09
EREG	KIT	0.465688466109569	0.346577930710303	6.88137819845301	1.07415879257462e-10	1.35558839622917e-07	9.68277425877979e-09
ECSIT	TRAF6	0.463150311385047	0.132979421439297	6.83359428315703	1.39617729066462e-10	1.76197574081875e-07	1.17465049387917e-08
PDGFB	ERBB2	0.449656152350709	0.115130787016254	6.58307852814648	5.43124891870494e-10	6.85423613540563e-07	4.28389758462852e-08
CACNB4	RASGRP4	0.435605718394109	0.271051158461613	6.32823699471455	2.10087655539475e-09	2.65130621290817e-06	1.5153507544398e-07
LYN	DAPP1	0.435303975195547	0.256232328793184	6.32282816599084	2.16135606813917e-09	2.72763135799163e-06	1.5153507544398e-07
DUSP6	MAPK3	0.428150152767123	0.116765904857955	6.19535530722136	4.20184107441111e-09	5.30272343590682e-06	2.79090707152991e-07
FGF1	ERBB3	0.404960982888393	0.258223867866349	5.79170433927854	3.2684808895204e-08	4.12482288257474e-05	2.06241144128737e-06
MAPK3	STMN1	0.400235157703308	0.188335604069668	5.71113333688224	4.8725265041109e-08	6.14912844818796e-05	2.92815640389903e-06
PDGFA	IGF1R	0.39135112469277	0.162982639398275	5.56112757129857	1.01512566038565e-07	0.000128108858340669	5.82312992457587e-06
DUSP7	MAPK13	0.371440222652398	0.0946728723765222	5.23148821976979	4.87180919204611e-07	0.000614822320036219	2.6731405218966e-05
NFKBIB	RELA	0.370684669083314	0.223620831247781	5.21914960977676	5.16007482468864e-07	0.000651201442875706	2.71333934531544e-05
PRKCB	HRAS	0.369922741940409	0.223350253071424	5.20671908077309	5.46724045793804e-07	0.000689965745791781	2.75986298316712e-05
PDGFC	FLT3	0.364774846848734	0.309683833009402	5.12304995614578	8.04929324135227e-07	0.00101582080705866	3.90700310407176e-05
PDGFC	KIT	0.362199325468242	0.382147771051183	5.0813940512549	9.74347889359263e-07	0.00122962703637139	4.55417420878293e-05
RPS6KA4	ATF4	0.359036991953583	0.00173397058474245	5.03043023099188	1.22909674615984e-06	0.00155112009365372	5.53971462019185e-05
ANGPT1	IGF1R	0.348775833438148	0.0740449681095117	4.86641674815888	2.56752304009816e-06	0.00324021407660388	0.000111731519882892
ATR	CHEK1	0.345043612283452	0.246876532838681	4.80726067821615	3.33517971812866e-06	0.00420899680427837	0.000140299893475946
ANGPT1	CSF1R	0.337253210681655	0.170882179966798	4.68461071266082	5.69623366416967e-06	0.00718864688418212	0.000231891834973617
CASP3	STK4	0.336573365998405	0.174298153840043	4.67395953913695	5.96455895475432e-06	0.00752727340089995	0.000235227293778123
TP53	TP53I3	0.329920459085378	0.177245496709123	4.57015879656237	9.30515050374313e-06	0.0117430999357238	0.000355851513203752
CASP8	CASP3	0.32944346401334	0.118989172760175	4.56274622423109	9.60283483015105e-06	0.0121187775556506	0.000356434633989724
RAC1	PAK2	0.327445429666659	0.225865526246996	4.53173896493801	1.0950587456379e-05	0.0138196413699503	0.000394846896284294
LYN	BTK	0.318282054221855	0.108523230083853	4.39039579974247	1.97667609205604e-05	0.0249456522817472	0.00069293478560409
TAB2	TRAF6	0.307200843433422	0.206821664379562	4.22129422956572	3.93674747681637e-05	0.0496817531574226	0.00134275008533575
MAPK14	MAPKAPK2	0.300453869075214	0.218622464424001	4.11926945166738	5.90935079058658e-05	0.0745760069772026	0.00196252649940007
PIK3CA	AKT2	0.298295989804669	0.241819841278319	4.08678351618726	6.71505394853101e-05	0.0847439808304613	0.00217292258539644
KRAS	BRAF	0.296764540856073	0.177311945547854	4.06376999277462	7.34817628331032e-05	0.0927339846953762	0.00231834961738441
ANGPT2	FLT1	0.29330152394591	0.101625682885676	4.01185661355342	8.9919778581799e-05	0.11347876057023	0.0027677746480544
RRAS2	ARAF	0.281801468376491	0.256873683799597	3.84068481315821	0.000172609411992201	0.217833077934158	0.00512419094484557
AKT1	MAP3K5	0.281233072866128	0.146338835059927	3.83227207200803	0.000178134834464365	0.224806161094029	0.00512419094484557
CASP3	PAK2	0.281180269809048	0.197031610692709	3.83149076399395	0.000178656419630115	0.225464401573205	0.00512419094484557
CACNA1A	RASGRF2	0.278660394842938	0.17784208806048	3.79424881931951	0.000205268253164188	0.259048535493205	0.00575663412207123
MAP3K11	MAPK8IP3	0.277535076353936	0.169608952176248	3.77764492688925	0.000218306580109824	0.275502904098598	0.00598919356736082
IL1RAP	MYD88	0.270827240646354	0.227923200634338	3.67901809974692	0.000313427220115089	0.395545151785242	0.00841585429330303
LYN	SYK	0.269410692421883	0.0453092144832399	3.65826490968055	0.000337904742977274	0.42643578563732	0.00886418990253539
MAPK3	LAMTOR3	0.269063312927136	0.149872945525042	3.65317953057509	0.000344172191144401	0.434345305224234	0.00886418990253539
RASGRP2	KRAS	0.267432060782392	0.245138231360649	3.62931971444177	0.000375070911750631	0.473339490629296	0.00946678981258593
IKBKG	NFKB2	0.266913404975992	0.243450652156584	3.62174055292796	0.000385421297761869	0.486401677775479	0.00953728779951919
RAC3	PAK1	0.264353308111846	0.238058641707964	3.58437910495539	0.000440498716867089	0.555909380686266	0.0106905650131974
EREG	FGFR2	0.259666663235309	0.220968709774554	3.51619361917053	0.000560601283814809	0.707478820174289	0.0133486569844205
RASA2	HRAS	0.257052096024897	0.30743249668039	3.47827075708325	0.000640088254014446	0.807791376566231	0.0149590995660413
MAP3K7	MAP2K6	0.256150539557866	0.235031865584159	3.46521319481702	0.0006698223978346	0.845315866067265	0.0153693793830412
VAV1	RAC2	0.247795528669794	0.186081160958755	3.34465904904057	0.0010124971864287	1	0.0228173473084468
DUSP5	MAPK1	0.246723932684993	0.326898880495795	3.32925531028422	0.00106654081529133	1	0.0233554952649725
CACNA2D3	RASGRF2	0.246591690386748	0.114193152048253	3.32735528615286	0.00107339043214612	1	0.0233554952649725
MAPK3	MKNK2	0.243914222758378	0.116349224292515	3.28892847663612	0.00122104232646755	1	0.0261178884068144
TP53	SESN2	0.243509296317811	0.225221276689739	3.28312399326792	0.0012449250236065	1	0.0261849229965234
MAPK1	MKNK1	0.236311987484719	0.182400835662086	3.18025380625034	0.0017473468844451	1	0.035517705259502
PRKCB	NRAS	0.236270909872701	0.258975126305784	3.17966830144218	0.00175068121197369	1	0.035517705259502
CDC42	PAK2	0.235996910519448	0.15798907807547	3.17576327956172	0.00177307086477704	1	0.035517705259502
TGFB1	TGFBR2	-0.229802655152194	-0.231492425668857	-3.08769486617105	0.00235417720729067	1	0.0464214318062629
DUSP10	MAPK11	0.22837373754156	0.156078229687811	3.06743559682395	0.00251068250510873	1	0.0487458664838033
NF1	KRAS	0.226253757780075	0.0601635319876941	3.03741689402846	0.00276029685464906	1	0.0527802216752593
FGF9	FLT4	0.222577009029482	0.108313673331265	2.98546205056071	0.00324699199469722	1	0.0611597596613118
CHEK1	TP53	0.222000857480402	0.241263311935861	2.97733287364758	0.00332991700306867	1	0.0617993420275391
MAPK14	TP53	0.220596504730311	0.0918980856590083	2.95753196098179	0.00354011039186083	1	0.0647481060076575
DUSP1	MAPK1	0.21914403226699	0.257100392917462	2.93707291400688	0.00377002261322109	1	0.0672020548634138
EFNA1	IGF1R	0.21907803859428	0.25857471798371	2.93614383738521	0.0037807812165629	1	0.0672020548634138
PTPN7	MAPK1	0.217657479472138	0.198679099749635	2.9161550606164	0.004019174012493	1	0.0704471889411968
MAP3K5	MAP2K3	0.208936654441798	0.172101353407814	2.7938641696531	0.00580273528842263	1	0.100315779917662
DUSP2	MAPK1	0.207922525056336	0.170061385337623	2.77968910200031	0.00605047147771833	1	0.103185067633521
VEGFC	FGFR1	0.205258783225467	0.159435251249714	2.74250093482334	0.00674674618285781	1	0.113525249103554
MAP2K3	MAPK11	0.202806481057907	0.191130776667478	2.70832092600031	0.00744994751738719	1	0.123708339038719
PDGFC	FGFR2	0.199861731776549	0.244408215833485	2.66734737958322	0.00837990857174862	1	0.137343436591516
PIK3R2	AKT2	0.198914530692419	0.0350764185066384	2.6541839926794	0.00870018274347483	1	0.140764495157247
IKBKG	RELB	0.198133820365743	0.313430829359981	2.64334017561816	0.00897226487871148	1	0.143329092113087
FGF20	FLT4	0.195922983082342	0.288796687622986	2.61266068051441	0.00978405041670077	1	0.154343395323455
CACNA1C	RASGRP3	0.193895711767851	0.138890642005816	2.5845649328397	0.0105847625725696	1	0.164913214402257
MAPK13	ELK4	0.192829023618396	0.251481399778853	2.56979565109385	0.0110288358023403	1	0.168510625075266
DAPP1	RAC1	0.192702196642018	0.126999516206308	2.56804024521573	0.0110827114748392	1	0.168510625075266
ANGPT2	ERBB2	0.191715080199751	0.123946566355748	2.55438217618721	0.0115100159278961	1	0.172151404331116
INS	FGFR1	0.191363325789454	0.212544834452945	2.54951713341148	0.0116657493361575	1	0.172151404331116
RAC2	PAK2	0.191216287650897	0.196388992927764	2.54748378154664	0.011731395223832	1	0.172151404331116
MAPK13	MAX	0.190305980475051	0.247089591844611	2.53489933845363	0.012145082383135	1	0.175903177717412
PTPN6	SYK	0.190021165907295	0.0412384155343395	2.53096334545459	0.0122771211587333	1	0.175903177717412
MAPK14	ELK1	0.189434491030151	0.205897094582493	2.52285788383224	0.0125530793758554	1	0.175903177717412
MAPK9	CRK	0.189226289577508	0.220502190177426	2.51998206051854	0.0126523130806846	1	0.175903177717412
PTPN6	LILRA2	0.18916014040862	0.13203260796374	2.51906843598734	0.0126839850810495	1	0.175903177717412
RASA2	RRAS2	0.186805862645728	0.171289495784277	2.48657518957918	0.0138574433217352	1	0.190087972522063
SYK	PIK3AP1	0.185323968522265	-0.120281454959638	2.46614520522833	0.014643864809176	1	0.198715670851399
GRB2	SOS2	0.184517335589785	0.242001406595768	2.45503197504202	0.0150881104025787	1	0.200433635032152
SOS2	GRB2	0.184517335589785	0.242001406595768	2.45503197504202	0.0150881104025788	1	0.200433635032152
MAPK1	MYC	-0.184231225944431	-0.108125120942215	-2.45109138967972	0.0152484854513209	1	0.200454048328823
DUSP3	MAPK14	0.182396443385679	0.154335365659739	2.42583622707042	0.0163127470510687	1	0.212233884313904
DUSP4	MAPK11	0.180121880410754	0.0927611089594106	2.39456399389055	0.0177214565331653	1	0.228208960661782
ANGPT1	INSR	0.178978576907538	0.19055371296337	2.37886011205303	0.0184686215560553	1	0.234461521025672
MAPK11	MAPKAPK5	0.178688685533053	0.137942729134588	2.37487988500726	0.01866235738522	1	0.234461521025672
PAK2	MAP3K2	0.178537114156297	0.108383518334288	2.37279905477078	0.0187643531090276	1	0.234461521025672
MAPK1	LAMTOR3	0.177669586981002	0.135985302796512	2.36089265965601	0.019357480113924	1	0.239501371605609
MAPK8IP1	MAPK8	0.176174366446249	0.145933029619404	2.34038479531519	0.0204179120392383	1	0.250168980519599
VEGFB	ERBB3	0.175313557911425	0.0945476272340422	2.32858587342146	0.021050904337233	1	0.255444627630654
HRAS	ARAF	0.17429960506705	0.229692929803717	2.31469489968701	0.0218181853509281	1	0.261615842052605
MAPK8	TP53	0.174045622352864	0.230433028527415	2.31121657292798	0.022014115804908	1	0.261615842052605
TP53	PIDD1	0.173830343624406	0.160025562334316	2.30826867483683	0.0221813748808469	1	0.261615842052605
CACNB1	RASGRF2	0.173040738814794	0.163440240683479	2.2974592164845	0.0228042632983848	1	0.266472039653348
PTPN7	MAPK14	0.171233204383309	0.15892545494077	2.27273175318537	0.0242871091743088	1	0.281195704385117
MYD88	IRAK4	0.170521149475823	0.185917446662132	2.26299719476814	0.0248936023273337	1	0.285597510337228
MAPK13	RPS6KA5	0.170153612870376	0.14651392774531	2.25797400293477	0.0252117070905728	1	0.28662480447683
TP53	CCNG2	0.169854797402908	0.227148521060092	2.25389075112885	0.025472897646434	1	0.28662480447683
PIK3R1	AKT1	0.169637257293183	0.156973435215094	2.25091851307896	0.0256645030949935	1	0.28662480447683
MAPK1	JUN	0.167512882115081	0.265450733062654	2.22191102828671	0.0276014638176539	1	0.305028968900938
PIK3CD	AKT3	0.167306823489688	-0.027895254513551	2.21909908262614	0.027795825216805	1	0.305028968900938
MAP3K8	MAP2K1	-0.166692076984701	-0.0455155941715761	-2.21071182007045	0.028382639462993	1	0.308783543123251
CACNA1A	RASGRP3	0.166159716904434	0.128369064305008	2.20345073534095	0.028899326462121	1	0.311717521326468
MAPK1	STMN1	-0.164817108686143	-0.190388620115634	-2.18514711604637	0.0302381750795615	1	0.3233947199187
HSPA1A	MAPK9	0.164178209117903	0.240242848901986	2.17644146531409	0.0308936137169787	1	0.327628071519556
TP53	ADGRB1	0.163042847734208	0.121315195077573	2.1609779596905	0.0320882087680111	1	0.337460995543583
VEGFB	INSR	0.162525875186887	0.0565687700169006	2.15393977300404	0.0326450214250965	1	0.338907475355002
NFKBIA	NFKB1	-0.162274018337199	-0.0297705628545494	-2.15051159464164	0.0329192452089409	1	0.338907475355002
DUSP2	MAPK8	-0.162171529443706	-0.121162425970587	-2.14911667894058	0.0330313941907015	1	0.338907475355002
MAPKAPK2	ATF4	0.161465254449096	0.184522701782915	2.13950592726765	0.0338130869834008	1	0.344129965911708
IKBKB	NFKBIA	-0.160657020665636	-0.0839312181633602	-2.12851189534694	0.0347268081726361	1	0.348247888527384
MAP4K4	MAP3K1	0.160488545392178	0.110704053057352	2.12622075820876	0.0349198819619962	1	0.348247888527384
NFKBIA	RELA	0.160379312686695	0.199445295609953	2.12473537742926	0.0350455482115513	1	0.348247888527384
MAP2K4	ARRB2	-0.15905708393767	0.0600073665866451	-2.10676163077522	0.0365972959700405	1	0.360826464954618
TP53	AIFM2	0.156558266999793	0.119148346598582	2.07282557748053	0.0396885343647118	1	0.388270778048576
MAP2K4	CRK	-0.156280197921032	-0.0812607493530104	-2.06905170001802	0.0400457279120184	1	0.38875160480744
PRKCB	KRAS	0.155756695933956	0.158353054655771	2.06194824182385	0.040725528392413	1	0.392332952910116
RRAS2	BRAF	0.153244402385836	0.122941934123592	2.02788330235014	0.0441242537413791	1	0.421854607739549
ARAF	MAP2K1	0.152662115298707	0.238197862404132	2.01999367265385	0.0449449936449253	1	0.423760311974976
FGF22	CSF1R	0.152626818760275	0.102446940896304	2.01951549573227	0.0449951519846646	1	0.423760311974976
LAMTOR3	MAP2K2	-0.152320977047953	-0.0876794459067894	-2.01537246164142	0.0454317321692544	1	0.424702562945178
HRAS	BRAF	0.151883368435518	0.212130243940259	2.00944549953454	0.0460625552771328	1	0.427433417351041
RPS6KA6	ATF4	0.150562093517566	0.0162844643929943	1.99155750268973	0.0480117216895711	1	0.439935107195716
TP53	CDKN1A	0.150498655790676	0.0871870164228346	1.99069893062521	0.0481070085523049	1	0.439935107195716
ANGPT2	CSF1R	0.149606161368224	0.174518190952163	1.97862249011968	0.0494643594999092	1	0.447738059358291
AREG	PDGFRA	0.149472838088206	0.15079185696725	1.97681890361778	0.0496698322584475	1	0.447738059358291
MAP3K1	IKBKG	0.148766710860432	0.225904586139814	1.96726830814277	0.050769953642271	1	0.454409088627986
MAPK13	CDC25B	0.146041280106592	0.117628985714028	1.9304347063238	0.0552074881702633	1	0.488906300563886
NFKBIB	NFKB1	0.145839152089782	0.083083741951295	1.92770479070814	0.0555489756187662	1	0.488906300563886
RPS6KA3	ATF4	-0.145699190601508	-0.0108941259670766	-1.92581463297247	0.0557864558488111	1	0.488906300563886
EREG	CSF1R	0.145269679660334	0.0623113203035758	1.92001489273249	0.0565204689243301	1	0.491922977810376
MAPK9	NFATC1	-0.143881425094424	-0.0603295882693912	-1.90127668285591	0.0589476107960075	1	0.509533457702476
TP53	GADD45A	0.143352400150805	0.18757981690988	1.89413909864765	0.0598948127112103	1	0.514199004364268
BID	CYCS	-0.142146069322933	-0.000526998188733525	-1.87786951872413	0.0621015528401951	1	0.526751948809026
FLT3LG	FLT3	-0.142097493312115	-0.0472681276078394	-1.87721456167768	0.0621917911034429	1	0.526751948809026
MAPK14	MAX	0.140756920203553	0.232991855775849	1.85914487364261	0.0647248694661013	1	0.544551901774799
FLT3LG	KIT	-0.138802955092625	0.0300612486616144	-1.83282588301121	0.0685675239158762	1	0.571616371404369
PRKCB	CARD11	0.138664054745865	0.071238920147674	1.83095579559133	0.0688476136715246	1	0.571616371404369
PIK3R3	AKT1	0.138280210984634	0.0874198353931891	1.82578848044999	0.0696264752236304	1	0.574304651844585
EFNA4	IGF1R	0.137265417391009	0.224202293778865	1.81213133490291	0.0717201871027845	1	0.58187370429934
MAPK3	ELK1	-0.137015594118068	-0.0231053875582013	-1.808770094037	0.0722433867054916	1	0.58187370429934
MAPK1	MKNK2	0.136988806036767	0.202582006581227	1.80840969537234	0.0722996718465105	1	0.58187370429934
MAP3K1	MAP2K4	0.136808871915212	0.186091132197405	1.80598902140622	0.0726786591804644	1	0.58187370429934
MAP3K6	MAP2K3	0.136728018505862	0.134058260379724	1.80490135073629	0.0728494812038794	1	0.58187370429934
SOS2	KRAS	0.135514939552709	0.0728867651011614	1.78858695314044	0.0754517152855838	1	0.598868331386206
NFKBIE	RELA	0.135291224518219	0.205186691181335	1.78557916251262	0.0759397331491892	1	0.59897464521423
