gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.999911667254132	1	418.867061783542	9.6238297548208e-60	1.21452731505838e-56	1.21452731505838e-56
PDGFA	PDGFRA	0.999875262241815	0.595483335581277	352.473319949843	2.0245168882299e-57	2.55494031294613e-54	1.27747015647307e-54
ANGPT1	KIT	0.995283328684645	0.300393161543578	57.1225363821093	5.57325185293777e-33	7.03344383840747e-30	2.34448127946916e-30
ANGPT1	FGFR2	0.989362714960021	0.5	37.8672704137214	1.5961061640075e-27	2.01428597897747e-24	5.03571494744366e-25
EREG	FLT3	0.987171188509937	0.269031854708431	34.4240897871238	2.86785880010204e-26	3.61923780572877e-23	7.23847561145755e-24
EREG	KIT	0.983781553761332	0.293005332179129	30.5371129504969	1.0610118623041e-24	1.33899697022777e-21	2.23166161704629e-22
EREG	FGFR2	0.976429785046246	0.269031854708431	25.1883314176393	3.31338623827356e-22	4.18149343270123e-19	5.97356204671605e-20
PPM1A	MAP2K3	0.928941887350645	0.507352941176471	13.9702116942827	6.38498758221862e-15	8.0578543287599e-12	1.00723179109499e-12
CACNB4	RASGRP4	0.926836378457228	0.328043099698839	13.7440239292767	9.89212505075489e-15	1.24838618140527e-11	1.38709575711696e-12
PDGFC	PDGFRA	0.916837579706072	0.523859021520365	12.785479942586	6.71343280552937e-14	8.47235220057806e-11	8.47235220057807e-12
ANGPT1	CSF1R	0.901696161953777	0.165008250618802	11.6114181715118	8.05839976285342e-13	1.0169700500721e-09	9.24518227338274e-11
EREG	INSR	0.899945675641394	0.304053763961316	11.4923440147811	1.0462754815425e-12	1.32039965770663e-09	1.10033304808886e-10
SYK	PIK3AP1	0.895534437868119	-0.36654489773711	11.2049707187631	1.97881563302217e-12	2.49726532887398e-09	1.92097332990306e-10
EREG	CSF1R	0.892594728774276	0.267507905554062	11.0228412691344	2.97916020982405e-12	3.75970018479795e-09	2.68550013199854e-10
ANGPT1	INSR	0.867994195511181	0.177174865110614	9.73225305010563	6.10297068599141e-11	7.70194900572116e-08	5.13463267048077e-09
CD19	VAV3	0.866668806099129	0.357855744259708	9.67240545362238	7.05710147782058e-11	8.90606206500957e-08	5.56628879063098e-09
LYN	BTK	0.854444924898469	0.0211847439487979	9.15681152676899	2.51517881846882e-10	3.17415566890765e-07	1.86715039347509e-08
MAPKAPK2	ATF4	0.84618534806548	0.678699760036529	8.84117210061172	5.57112867844385e-10	7.03076439219614e-07	3.87491626345447e-08
PDGFC	IGF1R	0.8456914283469	0.356066950401738	8.82303907035909	5.83386759157171e-10	7.3623409005635e-07	3.87491626345447e-08
MAP3K5	MAP2K3	0.834310686499786	0.262673837806289	8.42606792807614	1.61713261758722e-09	2.04082136339507e-06	1.02041068169754e-07
LYN	SYK	0.774585328274817	0.0948342844510304	6.81884125881107	1.22326294366806e-07	0.000154375783490909	7.35122778528139e-06
TAOK3	MAP2K3	0.765792286990893	0.596256684491979	6.63012063361169	2.07096051516993e-07	0.000261355217014445	1.18797825915657e-05
TP53	TP53I3	0.759556563193195	0.358674791052437	6.50178924856499	2.96792984209928e-07	0.000374552746072929	1.62849020031708e-05
NFKBIB	RELA	0.739570016978264	0.522603829016061	6.11777773868836	8.78039467505614e-07	0.00110808580799208	4.61702419996702e-05
PPP3CA	NFATC2	0.721978799289149	0.61758315226475	5.80968297549571	2.11098977817593e-06	0.00266406910005802	0.000106562764002321
LYN	DAPP1	0.710422725273443	0.307395526137839	5.62035470323035	3.6272213251761e-06	0.00457755331237224	0.000176059742783548
MAP3K11	MAP2K7	0.702298714595965	0.583772041814232	5.49280877556903	5.22681267329095e-06	0.00659623759369318	0.00024430509606271
DAPP1	RAC1	0.669217633640342	0.25577538345155	5.01441837240786	2.06084388492498e-05	0.0260078498277532	0.000928851779562616
PIK3R3	AKT1	0.666347480541321	0.210456189513783	4.97567056095492	2.3028536424982e-05	0.0290620129683273	0.00100213837821818
TP53	CD82	0.661456123236541	0.359625668449198	4.91054808614267	2.77504157775814e-05	0.0350210247113077	0.00116736749037692
MAPK3	LAMTOR3	0.660063576623064	0.617030168444931	4.89221353113096	2.92458560750606e-05	0.0369082703667265	0.00117916039321375
CSF1	FGFR1	0.659475019350939	0.77559258539977	4.88449138712028	2.98994711432964e-05	0.0377331325828401	0.00117916039321375
PIK3CB	AKT1	0.654662928064241	0.109816784594387	4.82194470559637	3.57582476670976e-05	0.0451269085558772	0.00131991939311168
PPP3CC	NFATC3	0.654026275321011	0.364304812834225	4.81374723891093	3.6606322312923e-05	0.0461971787589088	0.00131991939311168
PPP3CC	NFATC3	0.654026275321011	0.364304812834225	4.81374723891093	3.6606322312923e-05	0.0461971787589088	0.00131991939311168
CACNA2D2	RASGRF2	0.651768959622319	0.324188303468671	4.78482578646488	3.97613394651004e-05	0.0501788104049567	0.00139385584458213
