gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.940519227902594	0.532175651229225	30.1990920250067	1.24722558301125e-57	1.61016822766752e-54	1.61016822766752e-54
ANGPT1	KIT	0.903984843747075	0.35056997590687	23.0639129297091	9.89666546757947e-46	1.27765951186451e-42	6.38829755932255e-43
EFNA1	NTRK2	0.897561959068328	0.454729255192955	22.2079925818624	3.84090093674787e-44	4.9586031093415e-41	1.65286770311383e-41
LYN	SYK	0.87728723347742	0.786555975067102	19.9390771203917	9.6175115130473e-40	1.24162073633441e-36	3.10405184083602e-37
BLNK	BTK	0.866837973542348	0.658060417444986	18.9656572606741	9.02847722933212e-38	1.16557641030678e-34	2.33115282061355e-35
CACNA2D3	RASGRP4	0.831255557596983	0.73570796912074	16.3124361821565	3.9413557560794e-32	5.08829028109851e-29	8.48048380183084e-30
PTPN6	BTK	0.765129127514127	0.653929894288156	12.9629962291606	1.67706128983169e-24	2.16508612517271e-21	3.09298017881816e-22
HGF	CSF1R	0.758473215463155	0.595106819808054	12.6958914601443	7.12386290941976e-24	9.19690701606091e-21	1.14961337700761e-21
SYK	PIK3AP1	0.753551581105114	0.68867800636806	12.5044379363539	2.01513026667226e-23	2.60153317427389e-20	2.89059241585988e-21
PTPN6	CD72	0.722657778716428	0.518737379582428	11.4050885870729	8.21086965694594e-21	1.06002327271172e-17	1.06002327271172e-18
PTPN6	CD22	0.720774621991957	0.522129956753555	11.343146148859	1.15368853402488e-20	1.48941189742612e-17	1.35401081584193e-18
LYN	DAPP1	0.715342017881773	0.634312851094978	11.167351086385	3.03031607874038e-20	3.91213805765383e-17	3.26011504804486e-18
PAK1	MAP3K2	0.704624242330464	0.36874200536204	10.8325151967918	1.9095783936551e-19	2.46526570620873e-16	1.89635823554518e-17
RAC1	PAK1	0.698856901153432	0.219302151584312	10.6585194470154	4.97165411569874e-19	6.41840546336707e-16	4.58457533097648e-17
EFNA3	NGFR	0.665053955074442	0.247635346488233	9.71468624366068	8.8505481196134e-17	1.14260576224209e-13	7.6173717482806e-15
RAC1	MAP3K1	0.658590815358029	0.194428463010867	9.54732974030651	2.21019660546855e-16	2.8533638176599e-13	1.78335238603744e-14
PDGFC	INSR	0.655872567974245	0.5624669599397	9.47806853995454	3.22627085431514e-16	4.16511567292085e-13	2.45006804289461e-14
EREG	CSF1R	0.635348300833092	0.658652691594747	8.97513729199363	4.97343311574137e-15	6.42070215242211e-12	3.56705675134562e-13
HGF	INSR	0.633025154177457	0.662103163379245	8.92030826485549	6.6919860495663e-15	8.63935398999009e-12	4.54702841578426e-13
LYN	BTK	0.62997007250896	0.693827965015217	8.84881587396347	9.84960536360191e-15	1.27158405244101e-11	6.35792026220503e-13
PIK3AP1	PIK3CB	0.614234542091571	0.315130781383649	8.49107602834639	6.75204975153969e-14	8.71689622923774e-11	4.15090296630369e-12
PLCG2	BLNK	0.613197069062163	0.47584552036005	8.46808016674511	7.63709771476741e-14	9.85949314976473e-11	4.4815877953476e-12
BTK	PLCG2	0.608402646259707	0.605978927108789	8.36271528973442	1.34155288605954e-13	1.73194477590287e-10	7.53019467783855e-12
PTPN6	SYK	0.607875366831506	0.730360194476424	8.35121706029219	1.42648226594348e-13	1.84158860533303e-10	7.6732858555543e-12
PLCG2	PRKCB	0.592914715750801	0.577647040894542	8.03205634159785	7.7733682788504e-13	1.00354184479959e-09	4.01416737919835e-11
VEGFA	INSR	0.586073029357891	0.626763234096689	7.89044985224829	1.64013879069635e-12	2.11741917878899e-09	8.14391991841918e-11
PAK1	MAP3K3	0.583479821432816	0.297140844497067	7.83745449677695	2.16680361520457e-12	2.7973434672291e-09	1.03605313601078e-10
VEGFA	CSF1R	0.577191033433754	0.503039473295649	7.71043379265077	4.21420803268017e-12	5.4405425701901e-09	1.94305091792504e-10
EREG	INSR	0.573160383753245	0.62273145458833	7.63010974427676	6.40719433180384e-12	8.27168788235876e-09	2.85230616633061e-10
RASGRP3	RRAS2	0.549632482257087	0.545194567326426	7.17708328486495	6.62361558686978e-11	8.55108772264888e-08	2.85036257421629e-09
PAK2	MAP3K2	0.548010333057115	0.310532709082819	7.14679043162603	7.72958729065263e-11	9.97889719223254e-08	3.21899909426856e-09
DUSP7	MAPK14	0.54127486891755	0.429130528187888	7.02222966142885	1.45480311393428e-10	1.87815082008916e-07	5.86922131277861e-09
TGFB1	TGFBR1	0.538849853650736	0.397236033911189	6.97785516382956	1.82057442167587e-10	2.35036157838355e-07	7.09782029582218e-09
RASGRP4	MRAS	0.538531026342556	0.501434984765842	6.97203931042167	1.87480917741448e-10	2.42037864804209e-07	7.09782029582218e-09
DUSP3	MAPK14	0.538247905058248	0.344978701719869	6.96687832055673	1.92427351164815e-10	2.48423710353776e-07	7.09782029582218e-09
SYK	PLCG2	0.528208854331704	0.608244059748366	6.7859852114301	4.77088872523509e-10	6.1592173442785e-07	1.71089370674403e-08
PTPN6	LILRB1	0.525332646457826	0.632211198483407	6.73489620577742	6.15484949680628e-10	7.94591070037691e-07	2.11336118617803e-08
PDGFA	INSR	0.525212099492512	0.205818355199679	6.73276197243756	6.22058288727849e-10	8.03077250747653e-07	2.11336118617803e-08
RAC1	PAK2	0.522180087048899	0.430057921189697	6.67926456937499	8.11487174992644e-10	1.0476299429155e-06	2.68623062286026e-08
MAPK1	MYC	-0.499199998782341	-0.451212598983456	-6.2847225402493	5.60312636404095e-09	7.23363613597687e-06	1.80840903399422e-07
EFNA3	PDGFRB	0.494664309490798	0.202665924757201	6.20900828124969	8.0694083589762e-09	1.04176061914383e-05	2.54087955888738e-07
MAP2K2	MAPK1	0.493257493118163	0.440221311145071	6.18566153793956	9.02627648373716e-09	1.16529229405047e-05	2.70998207918713e-07
MAP2K2	MAPK1	0.493257493118163	0.440221311145071	6.18566153793956	9.02627648373716e-09	1.16529229405047e-05	2.70998207918713e-07
PDGFC	CSF1R	0.492812418539374	0.451606285581508	6.17828870623494	9.35103559596046e-09	1.2072186954385e-05	2.74367885326931e-07
CD19	VAV2	0.484697295095378	0.449581697295377	6.04496662027802	1.76584436326737e-08	2.27970507297817e-05	5.06601127328483e-07
DUSP10	MAPK1	0.483963832806856	0.511043290702033	6.03301853443242	1.86876398210483e-08	2.41257430089734e-05	5.24472674108116e-07
CDC42	PAK1	0.479229696117976	0.285945295564356	5.95629622569672	2.68513939459491e-08	3.46651495842203e-05	7.37556374132347e-07
EREG	FLT3	0.472023878556854	0.267522609038385	5.84080734592765	4.61356325824657e-08	5.95611016639632e-05	1.2408562846659e-06
AREG	EPHA2	0.468591531883219	0.0673599906960689	5.78632964376331	5.94454219780349e-08	7.67440397736431e-05	1.56620489333965e-06
HSPA1B	MAPK9	0.467918012875181	0.0429073084769425	5.77567924470829	6.2456578351754e-08	8.06314426521144e-05	1.61262885304229e-06
PAK2	MAP3K3	0.467418546939532	0.462606769310841	5.76778948064462	6.47832117291758e-08	8.3635126342366e-05	1.63990443808561e-06
AREG	ERBB2	0.466306527749237	0.24878839011296	5.7502489373321	7.02646123274322e-08	9.0711614514715e-05	1.74445412528298e-06
LYN	CD79B	0.463879919732907	0.402888437187885	5.71209327115236	8.38064067767132e-08	0.000108194071148737	2.04139756884409e-06
FGF22	EPHA2	0.463374367678789	0.162511410089715	5.70416472549409	8.69258494383648e-08	0.000112221271624929	2.07817169675794e-06
ANGPT1	FGFR2	0.462553102925358	0.344529080841808	5.69129998547882	9.22312019981233e-08	0.000119070481779577	2.16491785053777e-06
MAP4K4	MAP3K1	0.455430500242274	0.337940920435306	5.58050112386276	1.5318314530898e-07	0.000197759440593893	3.53141858203381e-06
TAOK3	MAP2K3	0.454667414609056	0.43113208031981	5.56871165583899	1.61629563413718e-07	0.00020866376636711	3.66076783100193e-06
RAC2	MAP3K1	-0.452776010564493	-0.196205339961945	-5.53955648898569	1.8452402192189e-07	0.00023822051230116	4.10725021208897e-06
PDGFD	ERBB2	0.450435932917622	0.400736819238024	5.5036153028193	2.17146838495883e-07	0.000280336568498185	4.7514672626811e-06
MAPK1	RPS6KA1	0.449636168541169	0.311930067470526	5.49136445619878	2.2950696436709e-07	0.000296293490997913	4.93822484996522e-06
VEGFC	CSF1R	0.449113023744555	0.204408831204126	5.48335984763833	2.37952000308882e-07	0.000307196032398767	5.03600053112732e-06
LYN	CD79A	0.448358097040524	0.252082279437761	5.47182120539746	2.50662731338578e-07	0.000323605586158104	5.21944493803394e-06
VAV2	BLNK	0.443019670935825	0.462118122385201	5.39064132723036	3.60879060101755e-07	0.000465894866591366	7.39515661256136e-06
CACNA1A	RASGRP2	0.434016004387182	0.338442558708474	5.2553319188365	6.58047692879696e-07	0.000849539571507688	1.32740558048076e-05
CDC42	MAP3K1	0.43011414162927	0.206114322346213	5.19730150643991	8.49194413593321e-07	0.00109630998794898	1.68663075069073e-05
EREG	IGF1R	0.429874389516149	0.362106546979335	5.19374752094135	8.62516072856484e-07	0.00111350825005772	1.68713371220867e-05
PRKCA	RRAS2	-0.426781396548568	-0.390966944327932	-5.14801855469084	1.05320646977575e-06	0.00135968955248049	2.02938739176193e-05
EFNA3	ERBB2	0.423944998582642	0.254386935353177	5.10627751127836	1.2627314876511e-06	0.00163018635055757	2.36176049764566e-05
TP53	CCNG2	0.423903495142533	0.283418353978942	5.10566810369499	1.26607285748538e-06	0.00163450005901363	2.36176049764566e-05
MAPK1	FOS	0.423724464562338	0.335508476150775	5.10303979271276	1.28058276402166e-06	0.00165323234835196	2.36176049764566e-05
CDC42	PAK2	0.42187209982251	0.292463503199307	5.07588827947121	1.44027751264328e-06	0.00185939826882247	2.61887080115841e-05
BLNK	GRB2	0.420625095591984	0.407380318822428	5.05765358618945	1.55824098804192e-06	0.00201168911556212	2.79401266050294e-05
DUSP6	MAPK1	0.419670757769483	0.353358379767593	5.04372203280041	1.65465283379941e-06	0.00213615680843504	2.92624220333567e-05
ANGPT1	IGF1R	0.418582339027184	0.146105652858431	5.02785792418507	1.77151498415551e-06	0.00228702584454476	3.09057546560103e-05
PDGFD	PDGFRB	0.417431237937323	0.419745007359963	5.01110877380636	1.90360603409599e-06	0.00245755539001792	3.2767405200239e-05
RASGRP2	RRAS2	0.415496910530819	0.361610561628327	4.98302895990364	2.14684482604636e-06	0.00277157667042585	3.64681140845507e-05
LYN	CD19	0.412737492567556	0.318480474899839	4.9431128918404	2.54530706162638e-06	0.00328599141655966	4.26752132020735e-05
SYK	BLNK	0.410208383412368	0.486622349489241	4.90667246896494	2.9712148620073e-06	0.00383583838685142	4.91774152160439e-05
MAPK14	RPS6KA4	0.40854297702086	0.12816991299628	4.88275105082599	3.28762940691027e-06	0.00424432956432116	5.37256906876096e-05
DUSP3	MAPK1	0.408070283610983	0.31105962130221	4.87597210493633	3.38309303218603e-06	0.00436757310455217	5.45946638069021e-05
PTPN6	LILRA4	0.401739844510789	0.397227315002618	4.78563573797586	4.94287235621501e-06	0.00638124821187358	7.8780842121896e-05
RAC2	PAK1	-0.400750144737059	-0.0608433301361321	-4.77158716444327	5.24107105244765e-06	0.00676622272870992	8.25149113257307e-05
EREG	KIT	0.397599075688008	0.15251756380244	4.72699050172246	6.30781516326878e-06	0.00814338937577999	9.81131250093975e-05
AKT1	GSK3B	0.39050957707015	0.316488397785153	4.62737541428938	9.50437443850229e-06	0.0122701474001065	0.000146073183334601
CHEK1	TP53	0.389590862924741	0.00801523219014335	4.61453830815857	1.00160683978704e-05	0.0129307443016507	0.000152126403548832
CACNA2D4	RASGRP2	-0.387206743282128	-0.376794289542586	-4.58130080612919	1.14677926439355e-05	0.0148049203033207	0.000172150236085125
MAPK1	PLA2G4B	0.385667822358921	0.156993410739917	4.55990388514031	1.2507816294393e-05	0.0161475908360614	0.000185604492368521
PDGFB	ERBB3	0.383734563639586	0.196820424042915	4.53308747161129	1.39404412718418e-05	0.0179971096819478	0.000204512610022134
CD19	PIK3R1	-0.381228485023033	-0.382249056548983	-4.49842935367665	1.60282020923119e-05	0.0206924089011747	0.000232498976417693
RASGRP4	NRAS	0.378014590251362	0.381780707230407	4.45415203389636	1.91376087433805e-05	0.0247066528877042	0.000274518365418936
PDGFC	IGF1R	0.375376030487244	0.353521386367876	4.41794158742887	2.210560829281e-05	0.0285383403060177	0.000313608135230964
MAPK14	MAPKAPK3	0.36940392047649	0.279552393089634	4.33644222258835	3.04954999945783e-05	0.0393696904930006	0.00042793141840218
MAP3K12	MAP2K7	0.365065159540815	0.0968074350811216	4.27762390137421	3.8374384903128e-05	0.0495413309099383	0.000532702482902562
RAPGEF2	MRAS	0.358960441956001	0.331303613197239	4.19540845655914	5.27308944949731e-05	0.0680755847930103	0.000724208348861811
TP53	RRM2B	0.358115849441483	0.391704719657837	4.18408297239916	5.50733557257413e-05	0.071099702241932	0.000748417918336127
IGF1	ERBB2	0.355123361711491	0.217589528893317	4.14404998920693	6.41796475479703e-05	0.0828559249844297	0.000863082551921142
TP53	PPM1D	0.353715822818502	0.18015179679143	4.12527071764101	6.89329431493254e-05	0.0889924296057791	0.00091744772789463
MYD88	IRAK1	0.352128983673354	0.298805571621867	4.10413763871812	7.46852079843117e-05	0.0964186035077464	0.000983863301099453
MAP2K4	CRKL	0.351267514066461	0.317750831161106	4.09268176809551	7.79927073719221e-05	0.100688585217151	0.00101705641633486
NF1	RRAS	0.350751172214512	0.155575292253027	4.08582111213618	8.00401459572177e-05	0.103331828430768	0.00103105073922216
MDM4	TP53	0.350596502790414	0.263976683403035	4.08376684051039	8.06631484596732e-05	0.104136124661438	0.00103105073922216
VAV1	RAC2	0.34801035311901	0.209532911071231	4.04947461875255	9.17741380666597e-05	0.118480412244058	0.00115592273316368
NRAS	FOS	0.347912110580039	0.0909558626468627	4.04817400952957	9.2223115039395e-05	0.119060041515859	0.00115592273316368
PDGFC	FLT3	0.33912429523624	0.275784603420187	3.93243947445019	0.00014178173582156	0.183040220945634	0.00176000212447725
FLT3LG	CSF1R	-0.336667323822693	-0.298276017431938	-3.90029167520532	0.000159535707826389	0.205960598803868	0.00196152951241779
CACNA1E	RASGRF1	0.332839360705143	0.585751675849519	3.85038402654145	0.000191354846165915	0.247039106400196	0.00233055760754902
FLT3LG	INSR	-0.328743395957755	-0.351920059985301	-3.79721923900269	0.000231855679277477	0.299325681947223	0.00279743627988059
TP53	RCHY1	0.328468916693311	0.20787502981261	3.79366519658753	0.000234835358472749	0.303172447788319	0.00280715229433629
PRKACA	RAP1A	0.327713829426225	0.153677891660513	3.78389364736872	0.000243216416396311	0.313992393567637	0.00288066416117099
FGF22	FGFR2	0.323426849976487	0.349741067305097	3.72856914699261	0.000296287685372535	0.382507401815943	0.00347734001650857
FGF22	ERBB3	0.322592977987429	0.218931627767398	3.71783778556981	0.000307780522821374	0.397344654962394	0.00357968157623778
MAP2K1	MAPK1	0.320278218001422	0.390879975474357	3.68809892350664	0.000341878684750078	0.441365382012351	0.00390588833639248
MAP2K1	MAPK1	0.320278218001422	0.390879975474357	3.68809892350664	0.000341878684750078	0.441365382012351	0.00390588833639248
CACNA1A	RASGRP3	0.319559605553298	0.437148698299667	3.67888156793387	0.000353153922483142	0.455921713925736	0.00399931328005032
IL1RAP	MYD88	0.317406639433432	0.338641581214004	3.65130854837459	0.000389022474183321	0.502228014170667	0.00436720012322319
AREG	PDGFRB	0.315434021322489	0.228018207899199	3.62610038039398	0.000424807365492716	0.548426308851096	0.00472781300733704
MAPK1	RPS6KA3	0.313674206936713	0.361922296324829	3.60365571325382	0.000459268037840291	0.592915036851816	0.00506764988762236
MAP2K1	MAPK3	0.310052946192463	0.330349323668609	3.55759934799555	0.000538419609319073	0.695099715630923	0.00584117408093213
MAP2K1	MAPK3	0.310052946192463	0.330349323668609	3.55759934799555	0.000538419609319073	0.695099715630923	0.00584117408093213
TP53	TP53I3	0.303130634686562	0.233333858503354	3.47003332538164	0.000725624043374305	0.936780639996228	0.0078065053333019
PLCG2	RASGRP3	0.302382975760778	0.411186926054107	3.46061213887431	0.000749066608722352	0.967044991860556	0.0079921073707484
FLT3LG	FLT1	-0.302128009906251	-0.336391340413191	-3.4574009446572	0.00075721840484865	0.977568960659607	0.00801286033327547
CACNA2D3	RASGRP1	-0.300318892151843	-0.347664796688986	-3.4346392127147	0.000817436182625956	1	0.00857975700626105
DUSP1	MAPK1	0.299656203219818	0.270627511165286	3.42631169049444	0.000840570224822201	1	0.00875142064714082
PRKACB	RAP1B	0.297672489505959	0.315871285724857	3.40141632118899	0.000913450480807034	1	0.00935458322380992
INPP5D	FCGR2B	0.297568769344191	0.362479922023569	3.40011597965682	0.000917415585918014	1	0.00935458322380992
MAPK14	CDC25B	-0.297495092510236	-0.293745551872591	-3.39919237210994	0.000920241726896871	1	0.00935458322380992
RASGRP4	RRAS2	-0.296507604310426	-0.274791894084971	-3.38681971144399	0.00095889700545649	1	0.00967137526597132
MAPK13	RPS6KA5	-0.296035836767271	-0.261381945261621	-3.38091294248539	0.000977883546911753	1	0.00978641596172925
KRAS	JUN	-0.292227991904421	-0.277860712111275	-3.33333552599056	0.00114418086081309	1	0.0113625960869977
MAPK1	PLA2G4A	0.289131154354594	0.334246451687043	3.29476981158764	0.00129803019883498	1	0.0127920380663814
PDGFC	KIT	0.288781179487444	0.106095850405536	3.2904186164111	0.00131655315475823	1	0.0128762888090369
CASP8	CASP3	0.288117399030393	0.257475404948389	3.28216986530058	0.00135234768576276	1	0.01312692377684
TGFBR1	DAXX	0.285284564218232	0.11094944143563	3.24702421927149	0.00151528710886484	1	0.014598773563765
PDGFB	FGFR1	0.281506117961232	0.176202713094213	3.20029077260482	0.00176039458246479	1	0.0168345881923114
EFNA3	ERBB3	0.28040254364347	0.149468810296435	3.18667193671747	0.00183848534005589	1	0.0174520924559717
CACNA2D3	RASGRP2	-0.279661839480414	-0.342771111103217	-3.17753885471938	0.00189264729022258	1	0.0178087147481452
MAP2K4	ARRB1	0.27934076545768	0.299951542960268	3.17358183914029	0.00191657127147183	1	0.0178087147481452
RASGRP3	KRAS	-0.279145805447403	-0.326900282192886	-3.17117965520456	0.00193123165355564	1	0.0178087147481452
RASGRP3	KRAS	-0.279145805447403	-0.326900282192886	-3.17117965520456	0.00193123165355564	1	0.0178087147481452
PRKCB	MRAS	0.278880347118518	0.272073108743957	3.16790951567408	0.00195135673936744	1	0.0178666776632863
VAV3	RAC2	0.277659359866562	0.151624771875591	3.15287848899383	0.00204639300818294	1	0.0186048829124238
MAP4K1	MAP3K11	-0.277184797290523	-0.22288556890743	-3.14704083529835	0.00208444844989826	1	0.0188183422994311
PRKCB	NRAS	0.276594938989241	0.324234809514096	3.13978839146709	0.00213264235436769	1	0.0191197311075603
CD19	VAV3	0.270498355169625	0.268962547633254	3.06505250181503	0.00269319298358982	1	0.0239787044263066
MAPKAPK2	ATF4	0.266883481522927	0.201619379603826	3.02092773047775	0.00308525423581661	1	0.0272812549208167
TGFA	EPHA2	0.264977612049994	0.152976434762233	2.9977192674723	0.00331201077524316	1	0.0290871150397205
DUSP7	MAPK9	0.263526159252013	0.126965786370101	2.98006976712895	0.00349463677343355	1	0.0304836221250183
DAPP1	RAC2	-0.260835429260452	-0.21448607109704	-2.94740820946309	0.00385727923620148	1	0.0334211241203766
DUSP5	MAPK1	0.260170891868365	0.382017542650164	2.93935307959211	0.00395188623463075	1	0.0340125675260553
MAPKAPK3	ATF4	0.259901536991206	0.261751307086312	2.93608939567827	0.00399082180584309	1	0.0341202049757843
