gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.980520994307438	0.54420672185006	45.4802481525866	1.91778536151232e-60	2.4758609017124e-57	2.4758609017124e-57
ANGPT1	KIT	0.900309057373719	0.349268362394193	18.8447636570002	1.00214964625655e-31	1.29377519331721e-28	6.46887596658603e-29
BLNK	BTK	0.867256967643736	0.611494291342643	15.870073289426	7.26496618268773e-27	9.37907134184986e-24	3.12635711394995e-24
LYN	SYK	0.862604789039372	0.783662233823213	15.5347674314309	2.75024678742263e-26	3.55056860256262e-23	8.87642150640654e-24
ANGPT1	FGFR2	0.807359117563556	0.349268362394193	12.4654896857205	1.03691571760894e-20	1.33865819143314e-17	2.67731638286628e-18
PAK1	MAP3K2	0.794296901219475	0.35096303122667	11.9111678266127	1.18652755872326e-19	1.53180707831173e-16	2.55301179718621e-17
RAC1	PAK1	0.787046952784144	0.258499770457665	11.623308823814	4.26019358027939e-19	5.49990991214069e-16	7.85701416020099e-17
LYN	DAPP1	0.766178806521697	0.601761301106336	10.8620027862104	1.29974324855147e-17	1.67796853387995e-14	2.09746066734993e-15
RAC1	MAP3K1	0.764957905396585	0.255307280714797	10.8202322581748	1.5700878554634e-17	2.02698342140325e-14	2.25220380155917e-15
RAC1	PAK2	0.738682446146409	0.499472347078366	9.98395001518985	7.08133467285917e-16	9.14200306266119e-13	9.14200306266119e-14
PTPN6	CD72	0.733007784437799	0.490466604523578	9.8174359512702	1.51915160930702e-15	1.96122472761536e-12	1.78293157055942e-13
PTPN6	BTK	0.730655343717526	0.643375035644444	9.74971981867671	2.07282173125815e-15	2.67601285505427e-12	2.23001071254523e-13
PDGFD	PDGFRB	0.723112778420375	0.370926491136548	9.53754882270017	5.49452866997951e-15	7.09343651294355e-12	5.45648962534119e-13
CACNA2D3	RASGRP4	0.721755522470963	0.692339411226291	9.50014300417211	6.52589929312852e-15	8.42493598742892e-12	6.01781141959208e-13
SYK	PIK3AP1	0.720399031663444	0.677573612104181	9.46298684320252	7.7422972806706e-15	9.99530578934574e-12	6.66353719289716e-13
PDGFD	ERBB2	0.719451471090486	0.375021526283858	9.43716594281446	8.71895038268771e-15	1.12561649440498e-11	7.03510309003115e-13
FGF22	EPHA2	0.716092231203019	0.174216210658498	9.34650101313548	1.32339003704512e-14	1.70849653782525e-11	1.00499796342662e-12
PTPN6	CD22	0.701625239304442	0.450711445424141	8.97080152874212	7.47040987210652e-14	9.64429914488952e-11	5.35794396938307e-12
PDGFC	INSR	0.701107962347996	0.511924469095782	8.95778911318527	7.93212253686888e-14	1.02403701950977e-10	5.38966852373564e-12
EREG	INSR	0.682104987289372	0.634393112853733	8.49810053509974	6.59521618979371e-13	8.51442410102368e-10	4.25721205051184e-11
PIK3AP1	PIK3CB	0.676741739723832	0.280346974656214	8.37440781567272	1.16539042365983e-12	1.50451903694484e-09	7.164376366404e-11
EREG	CSF1R	0.668516281885555	0.640985159519568	8.18944951573395	2.72748662666795e-12	3.52118523502832e-09	1.60053874319469e-10
PAK2	MAP3K2	0.663106808149596	0.565881184476343	8.0707955349361	4.70256348045228e-12	6.07100945326389e-09	2.63956932750604e-10
PLCG2	PRKCB	0.659824800489544	0.640802526898679	7.99991242013943	6.50895098407784e-12	8.40305572044449e-09	3.50127321685187e-10
BTK	PLCG2	0.639329719463639	0.538939908764926	7.57487733566791	4.53934112058618e-11	5.86028938667676e-08	2.3441157546707e-09
PLCG2	BLNK	0.635576646635827	0.459419756321094	7.50012371161751	6.37794370240243e-11	8.23392531980154e-08	3.16689435376982e-09
CDC42	PAK2	0.629938801677679	0.426832128200117	7.38949877501488	1.05390577354648e-10	1.36059235364851e-07	5.03923093943891e-09
