gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	KIT	0.904027813636637	0.350823369891067	24.112604902494	8.04327300100948e-50	1.03838654443032e-46	1.03838654443032e-46
CACNA2D3	RASGRP4	0.890746765304004	0.736506957744983	22.3456038383356	2.36007088776379e-46	3.04685151610305e-43	1.52342575805153e-43
LYN	SYK	0.881117353196223	0.815022921377686	21.2440958874928	4.14848833090906e-44	5.3556984352036e-41	1.78523281173453e-41
EFNA1	NTRK2	0.876127132397611	0.454093394441351	20.7214230946811	5.08247349642056e-43	6.56147328387894e-40	1.64036832096974e-40
BLNK	BTK	0.86802068730446	0.690353275565997	19.9323259244281	2.3835452677894e-41	3.07715694071611e-38	6.15431388143223e-39
ANGPT1	FLT3	0.841448905343043	0.532382180140907	17.7555842354675	1.45928014186079e-36	1.88393066314228e-33	3.13988443857047e-34
PTPN6	BTK	0.762225969170119	0.635346752631009	13.4258691060707	2.53745746730576e-26	3.27585759029174e-23	4.67979655755962e-24
SYK	PIK3AP1	0.755705104524107	0.723135684089609	13.1565205897727	1.16716205167517e-25	1.50680620871264e-22	1.88350776089081e-23
PTPN6	CD72	0.736229731519663	0.557981932298226	12.4041929396212	8.48260832270451e-24	1.09510473446115e-20	1.21678303829017e-21
PTPN6	CD22	0.726579123089166	0.535198027904529	12.0571735629437	6.18209678954594e-23	7.98108695530381e-20	7.98108695530381e-21
LYN	DAPP1	0.679988139304979	0.639221316548302	10.5739406496491	3.08024161592599e-19	3.97659192616045e-16	3.61508356923678e-17
RAC1	PAK1	0.677105255924126	0.247538597071115	10.4910078789475	4.95515274290028e-19	6.39710219108426e-16	5.33091849257022e-17
RAC1	MAP3K1	0.664600972619996	0.260644304080828	10.1413711514484	3.66592333410563e-18	4.73270702433037e-15	3.64054386486951e-16
PDGFD	ERBB2	0.660596244874571	0.443048061379789	10.0326908396135	6.82009692712399e-18	8.80474513291707e-15	6.28910366636934e-16
PAK1	MAP3K2	0.640384202453393	0.314563768565837	9.50648825743954	1.36164040392761e-16	1.75787776147054e-13	1.17191850764703e-14
LYN	BTK	0.637812829815083	0.69909680476686	9.44204925496693	1.96151954783261e-16	2.5323217362519e-13	1.58270108515744e-14
PLCG2	BLNK	0.604577831133444	0.45083408422313	8.65392234237209	1.63893092136281e-14	2.11585981947939e-11	1.24462342322317e-12
VEGFA	INSR	0.599182452630352	0.592527210894732	8.53313057877669	3.20473281986243e-14	4.1373100704424e-11	2.29850559469022e-12
DUSP3	MAPK14	0.596838194741212	0.352323949178515	8.48121626728049	4.27206057722032e-14	5.51523020519143e-11	2.90275273957444e-12
PTPN6	SYK	0.595535183852249	0.729230387747023	8.45250688913031	5.00718102853525e-14	6.46427070783901e-11	3.2321353539195e-12
FGF22	EPHA2	0.592340616460147	0.166683579276549	8.38255633825101	7.36789531025945e-14	9.51195284554495e-11	4.5295013550214e-12
VEGFA	CSF1R	0.591541518322213	0.46622992411213	8.36515441781456	8.10992481798226e-14	1.04699129400151e-10	4.7590513363705e-12
HGF	INSR	0.589715852638474	0.653245726525063	8.32553896502716	1.00878226731493e-13	1.30233790710357e-10	5.66233872653728e-12
PDGFD	PDGFRB	0.585160136232424	0.450059613277416	8.22753230029822	1.7287691961243e-13	2.23184103219647e-10	9.29933763415196e-12
PLCG2	PRKCB	0.58374945191229	0.558870910288245	8.19742617177965	2.03910879481275e-13	2.63248945410326e-10	1.0529957816413e-11
EREG	CSF1R	0.580098828351011	0.612537248147085	8.12003676716197	3.11461032969027e-13	4.02096193563014e-10	1.54652382139621e-11
HGF	CSF1R	0.572875920929369	0.566446600462217	7.96907629818044	7.09137786336171e-13	9.15496882159997e-10	3.39072919318517e-11
EREG	INSR	0.562416989128178	0.584685023978967	7.75535004390947	2.25403424017322e-12	2.90995820406363e-09	1.00844481778082e-10
BTK	PLCG2	0.562371133475307	0.554592094972616	7.75442523101191	2.2652904504759e-12	2.92448997156439e-09	1.00844481778082e-10
PAK1	MAP3K3	0.554768892509524	0.295097617657584	7.60252935392311	5.11970884911717e-12	6.60954412421027e-09	2.20318137473676e-10
TGFB1	TGFBR1	0.552585120599894	0.412426167641662	7.55941070438301	6.44647612441861e-12	8.32240067662443e-09	2.68464537955627e-10
RASGRP3	RRAS2	0.549508542916396	0.539312373715851	7.49904323354615	8.89386030720337e-12	1.14819736565996e-08	3.58811676768736e-10
