gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.999911626351736	1	344.670783111045	6.80299138086809e-41	8.58537512265553e-38	8.58537512265553e-38
PDGFA	PDGFRA	0.999902527460021	0.603782505643413	328.187289650382	1.90352034908082e-40	2.40224268053999e-37	1.20112134027e-37
ANGPT1	KIT	0.998681428493018	0.39857454945059	89.148284262573	1.42916248113641e-28	1.80360305119415e-25	6.01201017064717e-26
ANGPT1	FGFR2	0.989260425167626	0.5	31.0156521625742	5.02998752263499e-19	6.34784425356536e-16	1.58696106339134e-16
EREG	FLT3	0.98825782261236	0.258945901941796	29.6393885259342	1.27839671621795e-18	1.61333665586705e-15	2.9773115519284e-16
EREG	KIT	0.988142757050241	0.408468339452375	29.4926432231176	1.41552054766802e-18	1.78638693115704e-15	2.9773115519284e-16
EREG	FGFR2	0.977105916239998	0.258945901941796	21.0462482463482	1.34970265452012e-15	1.70332475000439e-12	2.43332107143484e-13
ANGPT1	CSF1R	0.962119284133593	0.171808242785836	16.1721132867689	2.49998005422381e-13	3.15497482843045e-10	3.94371853553806e-11
EREG	CSF1R	0.95780569153051	0.440653352426494	15.2712761531102	7.61106827589978e-13	9.60516816418552e-10	1.06724090713172e-10
PPM1A	MAP2K3	0.954013015220176	0.519762845849802	14.5842047679707	1.84784889482531e-12	2.33198530526954e-09	2.33198530526954e-10
EREG	INSR	0.9400733649285	0.355918974231185	12.6343345479335	2.79993009384284e-11	3.53351177842966e-08	3.21228343493606e-09
CACNB4	RASGRP4	0.937485683748354	0.275368679827847	12.3442667506443	4.31438188422395e-11	5.44474993789062e-08	4.53729161490885e-09
SYK	PIK3AP1	0.920043176813124	-0.464095020483043	10.7605530635296	5.28733772366601e-10	6.6726202072665e-07	5.13278477482039e-08
PDGFC	PDGFRA	0.910892449140058	0.534975789192954	10.115826537784	1.58299070298663e-09	1.99773426716913e-06	1.42695304797795e-07
CD19	VAV3	0.908823562476088	0.579514218895051	9.98309082426572	1.99568298117326e-09	2.51855192224065e-06	1.6790346148271e-07
ANGPT1	INSR	0.903589602348962	0.189343234420061	9.66567688896554	3.50233232311338e-09	4.41994339176909e-06	2.76246461985568e-07
LYN	BTK	0.862307540146169	-0.0661387724533279	7.80352903997464	1.22403190670705e-07	0.00015447282662643	9.08663686037822e-06
MAPKAPK2	ATF4	0.861039920558117	0.716403162055336	7.75907702444068	1.33981673753658e-07	0.000169084872277116	9.39360401539535e-06
PDGFC	IGF1R	0.851752481213865	0.357466063348416	7.44968432894453	2.53187233435329e-07	0.000319522288595385	1.68169625576519e-05
MAP3K5	MAP2K3	0.837012240149498	0.171117788949562	7.00983726721786	6.39705159646567e-07	0.000807307911473968	4.03653955736984e-05
TP53	TP53I3	0.832560294151721	0.426626133297372	6.88758513268702	8.31478081366509e-07	0.00104932533868453	4.99678732706921e-05
TAOK3	MAP2K3	0.819240798792581	0.645256916996047	6.54675245064919	1.74506060989715e-06	0.0022022664896902	0.000100103022258646
RAC2	PAK2	0.800654236201101	0.547430830039526	6.12401130984409	4.46751723450752e-06	0.00563800674994849	0.00024513072825863
LYN	SYK	0.799723302099221	0.192293180579639	6.10423601500139	4.67086299525608e-06	0.00589462910001317	0.000245609545833882
AKT1	MAP3K5	0.78215817773597	0.403561028274112	5.75255107367479	1.03866845710286e-05	0.0131079959286381	0.000524319837145524
NFKBIB	RELA	0.752697324674201	0.607707509881423	5.23916589829932	3.41492032559462e-05	0.0430962945090041	0.00165754978880785
DAPP1	RAC1	0.748151367363286	0.212008901950418	5.1670159911642	4.04461458291745e-05	0.0510430360364182	0.00187425574378197
PIK3R3	AKT1	0.7473969173062	0.254813218653919	5.1552038594298	4.15841210981737e-05	0.0524791608258952	0.00187425574378197
PPP3CA	NFATC2	0.74589097435028	0.5800395256917	5.1317606700893	4.39397932012973e-05	0.0554520190200372	0.00191213858689783
FLT3LG	IGF1R	-0.728672962044538	-0.164970141963461	-4.87572660818443	8.0420959236973e-05	0.10149125055706	0.00338304168523533
PIK3CB	AKT1	0.726483397090974	0.00593472100403106	4.84464870262926	8.6569315024668e-05	0.109250475561131	0.00352420888906874
ARAF	MAP2K2	0.724746333933378	0.633399209486166	4.82021603720149	9.17350083125811e-05	0.115769580490477	0.00361779939032742
RAC3	PAK2	0.717625324611255	0.372046139537903	4.72204709321656	0.00011582909542889	0.146176318431259	0.0044250435959692
IKBKB	NFKB1	0.716730210002008	0.523715415019763	4.70992728768208	0.000119216705438156	0.150451482262953	0.0044250435959692
CSF1	FGFR1	0.713259233377415	0.790283663306244	4.66337981180384	0.000133182782211356	0.168076671150731	0.00480219060430661
PTPN6	LILRA2	0.705128118811481	0.386127274478494	4.55703634801633	0.000171599984264401	0.216559180141674	0.00601553278171317
LYN	DAPP1	0.703299861681061	0.510995814957418	4.53362661710252	0.000181456451445504	0.228998041724226	0.00612447783149597
PDGFB	FLT1	0.702768150376502	0.474512837847708	4.52685190788658	0.000184413754038706	0.232730157596847	0.00612447783149597
ECSIT	TRAF6	0.695924842443491	0.485390294772221	4.44097385078798	0.000226383534109639	0.285696020046364	0.00720223439493321
RPS6KA1	ATF4	0.695642476525398	0.681818181818182	4.43748170396383	0.000228280012517693	0.288089375797329	0.00720223439493321
MAP3K8	IKBKB	0.694661208999319	0.59050473990109	4.42537685492246	0.000234978151693339	0.296542427436994	0.00723274213260961
MAPK7	NR4A1	0.693279382838118	0.489140436672266	4.40841161025472	0.000244699190392375	0.308810378275177	0.00735262805417089
MAPK13	CDC25B	0.679486231307736	0.5800395256917	4.24403287125398	0.000362506908644871	0.457483718709827	0.0106391562490657
VEGFA	ERBB4	0.676519499396216	0.603782505643413	4.20980140208366	0.000393435481820131	0.496515578057005	0.011284444955841
LAMTOR3	MAP2K2	0.671293036736626	0.574110671936759	4.15041033369832	0.00045348568951258	0.572298940164876	0.0125363413267376
NFKBIE	NFKB1	0.671010090552063	0.58695652173913	4.1472276308085	0.000456950634730531	0.57667170102993	0.0125363413267376
PDGFB	FLT4	0.662949814151874	0.120744978795798	4.0579196520597	0.000565729937178716	0.71395118071954	0.014957158768435
AKT2	GSK3B	0.662736114250665	0.448616600790514	4.05558679142777	0.000568893518926214	0.717943620884882	0.014957158768435
TP53	CD82	0.658124342251624	0.305335968379447	4.0056681263178	0.000640975810994463	0.808911473475012	0.0165083974178574
CHEK1	TP53	0.655094096837861	0.0941976456153458	3.97330290436401	0.000692499616622289	0.873934516177329	0.0174786903235466
CDKN2A	MDM2	0.649949228951435	0.378021146583692	3.91911737613041	0.000788142162332389	0.994635408863475	0.0192404549030375
PTPN6	LILRB2	0.649713042283253	0.309834320451375	3.91665253168265	0.000792792119618025	1	0.0192404549030375
VEGFA	PDGFRB	0.642671007802652	0.39857454945059	3.84404915500225	0.000942679162496382	1	0.0223455039075591
RASA1	NRAS	0.642086368685874	0.435770750988142	3.83809729619179	0.000956146759911405	1	0.0223455039075591
IKBKB	NFKBIE	0.640944584225113	0.506916996047431	3.82650628761576	0.000982924266734634	1	0.0224130614040697
ANGPT1	IGF1R	0.640456831949567	0.403603676397787	3.82156795361833	0.000994557399863631	1	0.0224130614040697
AREG	IGF1R	0.63663921071314	0.140188775909839	3.78318452646439	0.00108975100827256	1	0.0241274696919293
MAP3K11	MAP2K7	0.635838552948957	0.465415019762846	3.7751942400499	0.00111067433181359	1	0.0241667414956681
PDGFA	IGF1R	0.632839983229015	0.257045388095284	3.74545043298599	0.0011921156510457	1	0.0254991517223674
PIK3R1	AKT3	0.628340280573928	0.615764782821027	3.70134202753865	0.00132387753631051	1	0.0278455575137311
DUSP4	MAPK1	0.627188979970977	0.617530605555721	3.69015576475853	0.00135951982690653	1	0.0280190446028351
PPP3CC	NFATC3	0.625951735844003	0.426877470355731	3.67817889948449	0.00139873202058527	1	0.0280190446028351
PPP3CC	NFATC3	0.625951735844003	0.426877470355731	3.67817889948449	0.00139873202058527	1	0.0280190446028351
EREG	IGF1R	0.623573430195562	0.214184098641569	3.65528417822539	0.00147682160720919	1	0.0291210760671562
BID	CYCS	0.62120648880291	0.621541501976285	3.63266373851436	0.00155819606058797	1	0.02985031037411
MAPK1	MKNK2	0.621123708745038	0.603754940711463	3.63187556918068	0.00156110973430369	1	0.02985031037411
DUSP10	MAPK3	0.617754096628853	0.330362578176604	3.59995943851704	0.00168371728228112	1	0.0314875958541715
ANGPT2	CSF1R	0.617014436225103	0.210637319412363	3.59299673095035	0.00171169994917144	1	0.0314875958541715
DUSP9	MAPK11	0.6164466335529	0.390396770675959	3.58766222256391	0.00173344839808086	1	0.0314875958541715
DUSP10	MAPK1	0.6161077921363	0.527490473400424	3.58448310918741	0.00174653859729953	1	0.0314875958541715
MAP3K8	MAP2K2	0.61262432254644	0.292779569532199	3.55198485499792	0.00188605971385612	1	0.0331406626403887
TP53	CCNG2	0.612337033563806	0.0869565217391304	3.54931955053725	0.00189797722983097	1	0.0331406626403887
FASLG	FAS	0.611881349643129	0.562528406324078	3.54509658526829	0.00191701138886559	1	0.0331406626403887
EFNA4	IGF1R	0.606436520550495	0.25966599384581	3.49506948684522	0.0021572837364749	1	0.0361515595983204
MAP2K2	MAPK1	0.605633776766514	0.41600790513834	3.48776031738986	0.00219477935357336	1	0.0361515595983204
MAP2K2	MAPK1	0.605633776766514	0.41600790513834	3.48776031738986	0.00219477935357336	1	0.0361515595983204
HRAS	JUN	0.605400877187209	0.568181818181818	3.48564286343231	0.00220576076788484	1	0.0361515595983204
ANGPT2	FLT3	0.604137958522568	0.289031655830586	3.47418533913073	0.00226612291807853	1	0.0366647067001937
ANGPT2	FGFR2	0.602369149250556	0.311264860125246	3.45820747221042	0.00235301339568578	1	0.037588644371588
ANGPT2	KIT	0.60136623336672	0.0641410279265359	3.4491835905929	0.00240352187571581	1	0.0379155575894169
DUSP5	MAPK1	0.600289656440667	0.808403535543001	3.43952535241734	0.00245875853362916	1	0.0383080650548148
DUSP9	MAPK3	0.596458063794686	0.353553390593274	3.40538695162048	0.00266414921253712	1	0.0407908046562895
PTPN7	MAPK1	0.596123445988811	0.626482213438735	3.40242288684817	0.0026827549813566	1	0.0407908046562895
PAK2	MAP3K3	0.594899902266433	0.653808430610755	3.39160803323098	0.0027517256476896	1	0.040906771773619
GRB2	PDGFRB	0.594168490489561	0.35564337957951	3.38516055834593	0.00279366603702104	1	0.040906771773619
SRF	ELK4	0.594115429983714	0.504474937577559	3.38469332985864	0.0027967295080453	1	0.040906771773619
PDGFB	ERBB3	0.593713301606829	0.431803696622052	3.38115457480652	0.00282003894160448	1	0.040906771773619
LYN	CD19	0.585426944391195	0.229231231550557	3.30909092642016	0.00333819891932684	1	0.0478728072294372
GRB2	ERBB4	0.583581886610043	0.353553390593274	3.2932627519821	0.00346388121225518	1	0.049117057189506
CDC42	PAK2	0.581840101197242	0.453557312252964	3.27839150645994	0.00358616100600909	1	0.0502125430133221
AREG	PDGFRA	0.581356979021979	0.353903270333117	3.27427875450458	0.00362071427433622	1	0.0502125430133221
GRB2	FGFR1	0.58008110235641	0.340905066776457	3.26344250297814	0.00371331512530466	1	0.0509369966101574
DUSP9	MAPK1	0.578968123049881	0.353553390593274	3.25401934159683	0.00379571180786539	1	0.0515074010916787
TP53	CCNG1	0.578116494113166	0.342885375494071	3.24682741991632	0.00385979316848645	1	0.0518197763684032
DUSP7	MAPK8	-0.576738283250603	-0.470647689283779	-3.23522229621746	0.0039654229465679	1	0.0526775132480915
MAPK1	RPS6KA1	0.572468631906019	0.650197628458498	3.1995312364177	0.00430820014931878	1	0.0563803616393871
TP53	SESN1	-0.572164760448238	-0.188287626207714	-3.19700597642343	0.00433351432568982	1	0.0563803616393871
SOS2	NRAS	0.57080856338262	0.594020280056882	3.18575939867484	0.00444801920800324	1	0.0572795942908172
MAPK13	ATF2	0.568542978984054	0.486647122330547	3.16705763066382	0.00464495974535336	1	0.0592115070569287
MAPK1	JUN	0.567313307359738	0.728260869565217	3.15695170716537	0.00475487459253039	1	0.0600065173577335
MAP4K1	MAP3K11	0.56521465094601	0.470355731225296	3.13977592607424	0.00494749299192058	1	0.0618191698594433
MAPK3	LAMTOR3	0.560604739692697	0.517786561264822	3.10236054009442	0.00539360687996444	1	0.0667326655148542
NFKBIE	RELA	0.559157121768363	0.614624505928854	3.09069857623907	0.00554044136493953	1	0.0674681673079894
DUSP4	MAPK13	0.558966957122474	0.498211132617836	3.0891696796696	0.00555997575279786	1	0.0674681673079894
AKT2	MAP2K4	0.558363310214293	0.342235577899124	3.08432113799792	0.00562236586319709	1	0.0675754830414736
MAP3K5	MAP2K6	0.555177747997474	0.556435643564356	3.05885175146752	0.00596137143121315	1	0.0709740636433113
VEGFA	FGFR1	0.552480234347929	0.281728554501785	3.03743674168404	0.00626160694439001	1	0.0738518501291607
TP53	DDB2	-0.550305486542016	-0.256486293967988	-3.02027198035281	0.00651273261650084	1	0.076102486685408
PPP3R1	NFATC1	0.548905373194582	0.370644933479752	3.00926794664131	0.00667880080127735	1	0.0766240601019274
PPP3R1	NFATC1	0.548905373194582	0.370644933479752	3.00926794664131	0.00667880080127735	1	0.0766240601019274
NRAS	JUN	0.548151710785196	0.422924901185771	3.00335964894276	0.00676964150437034	1	0.0769665547613997
FLT3LG	FLT3	-0.54662268828183	-0.177821689789755	-2.99140504079479	0.00695709690921043	1	0.0782783564483786
ANGPT2	INSR	0.54620477523762	0.0701617802112165	2.98814504362675	0.0070090762905442	1	0.0782783564483786
MAPK9	JUND	0.54521669686196	0.523350646073409	2.9804500151314	0.00713325652290031	1	0.0789664011570192
PTPN6	SYK	0.543384184005592	0.1819825542751	2.96622535575168	0.00736840244711321	1	0.0804293301783307
PRKCB	NRAS	0.543196304688194	0.455533596837945	2.96477037656687	0.00739287028580536	1	0.0804293301783307
FLT3LG	KIT	-0.537914183693364	0.0810002284462789	-2.92412055098491	0.00810888484310033	1	0.0874650655725865
TAOK2	MAP2K3	0.536677511937361	0.223320158102767	2.91467400230934	0.00828456324499536	1	0.0886027018235945
CD19	VAV1	-0.53179734973802	-0.283227921649133	-2.87765168574726	0.00900887424280717	1	0.0955394898690979
RASGRP4	HRAS	0.530685169322615	0.379087496785621	2.86927068911789	0.00918105856655111	1	0.0965541325915625
FLT3LG	FGFR2	-0.529418226251816	-0.155593978566035	-2.85974858730425	0.00938050520554656	1	0.0978363435487583
MAP2K4	CRK	-0.52774281480649	-0.193867552798348	-2.84719730842194	0.0096497336720104	1	0.09981937618096
MAPK8	JUND	0.524900941376265	0.237212757427041	2.82601262570615	0.0101209683252084	1	0.103245974879812
MAPK9	JUN	0.524761247083142	0.454657785068495	2.82497465837055	0.0101446124287612	1	0.103245974879812
MDM4	TP53	0.520280595572124	0.291501976284585	2.79184791793484	0.0109274850967881	1	0.109469421555597
MAPK1	ELK1	0.520268889740009	0.616600790513834	2.79176179081162	0.0109295935942989	1	0.109469421555597
MAPK9	ELK1	0.517845947395508	0.255497907478709	2.77398092773057	0.0113732835664312	1	0.113016408353041
CACNA2D4	RASGRP4	0.516756359853153	0.558786764620874	2.76601475072724	0.0115775763299274	1	0.114147666627878
MAPK9	FOS	0.51284658612926	0.49172227841647	2.73757985454859	0.0123356023589189	1	0.120678528503532
FGF9	ERBB2	0.5007364518764	0.318645376940542	2.65095105866948	0.0149456970224372	1	0.144606045422006
IRAK1	TRAF6	0.50006072834498	0.17384897292352	2.64617979601594	0.0151036542067256	1	0.144606045422006
RAC2	MAP3K1	0.499300106221801	0.526315805541247	2.64081677648523	0.0152830824411442	1	0.144606045422006
VEGFA	NTRK2	0.499152420069791	0.301152737752161	2.63977641003624	0.0153181216426225	1	0.144606045422006
RAF1	MAP2K1	0.49851981700186	0.315217391304348	2.63532353869891	0.0154689509762051	1	0.144606045422006
RAF1	MAP2K1	0.49851981700186	0.315217391304348	2.63532353869891	0.0154689509762051	1	0.144606045422006
IKBKG	NFKB1	-0.497508882215064	-0.0736347934513106	-2.62821922598797	0.0157124941173746	1	0.145802702765638
PDGFB	NTRK1	0.490232639997067	0.189343234420061	2.57750088410141	0.0175590135620816	1	0.160246091688102
GADD45B	MAP3K4	0.490003704715789	0.37361009294759	2.57591676796922	0.0176198483001788	1	0.160246091688102
DUSP16	MAPK13	0.489890751749267	0.482627597761208	2.57513544913524	0.0176499261051079	1	0.160246091688102
PAK2	MAP3K2	0.48784712030937	0.695329895208014	2.56102860489042	0.0182013496717957	1	0.16328300737261
RASGRP1	NRAS	0.487694119109127	0.280632411067194	2.55997469423649	0.01824318862087	1	0.16328300737261
RAPGEF2	RRAS	-0.487148805286202	-0.242978880456433	-2.55622095140559	0.0183929417661687	1	0.163464031752851
CHUK	RELB	0.484916270253355	0.558100226217693	2.54089374820843	0.0190164566076887	1	0.167215463363791
GRB2	NTRK2	0.484691905219294	0.244688190098134	2.53935700080655	0.0190800528719381	1	0.167215463363791
DUSP2	MAPK1	0.480893448035758	0.486166007905138	2.51343898149783	0.0201831000901168	1	0.175662567680879
VAV1	RAC1	0.475563606995755	0.197628458498024	2.47738144905849	0.0218171113689046	1	0.187724607995794
DUSP6	MAPK1	0.475407605564228	0.570016957026612	2.47633142402419	0.0218664955430917	1	0.187724607995794
DUSP7	MAPK14	-0.472562416252476	-0.470531408197562	-2.45723353244581	0.0227830811269848	1	0.194271948528749
ATR	CHEK1	0.468531328453509	0.277857121942409	2.43034450689319	0.0241343505862124	1	0.2044130902
MAPK14	DDIT3	0.466731822428491	0.355731225296443	2.41840409004656	0.0247579688643679	1	0.208297044712215
DUSP1	MAPK1	0.465734348572056	0.526679841897233	2.41180203204536	0.0251091684200084	1	0.209852785073183
CACNA1I	RASGRP3	0.462882244117659	0.49433824163063	2.39298915375998	0.0261354362530965	1	0.216992898364525
PTPN6	LILRB3	0.461835492839836	0.171449331829095	2.3861084374703	0.0265203983686908	1	0.218749952557437
EFNA4	PDGFRA	0.459466927442538	0.353553390593274	2.37058558293625	0.0274082283924057	1	0.223654498616882
MAPK9	NFATC1	-0.459305867701801	-0.263899192637583	-2.36953238317273	0.027469451097953	1	0.223654498616882
FLT3LG	CSF1R	-0.458423348641084	0.138571659664364	-2.36376667741473	0.0278068592638316	1	0.223758365084121
VAV1	RAC3	0.458345405077036	0.269354671158663	2.3632578797269	0.0278368172093558	1	0.223758365084121
DUSP16	MAPK1	0.456985961575957	0.444891283532966	2.35439482191136	0.0283634805748242	1	0.226548813198912
MAP3K14	NFKB2	0.455535630184251	0.33498023715415	2.34496219796644	0.0289340848879461	1	0.229652925337031
APAF1	CASP9	0.453578709589739	0.505725807183349	2.33227214586136	0.0297184543692435	1	0.233395472589623
MAP2K6	MAPK14	0.453438017058259	0.356083260241863	2.33136143794464	0.0297754921449519	1	0.233395472589623
PRKCA	NRAS	-0.452861779998441	-0.41699604743083	-2.32763372196167	0.0300100127097476	1	0.233781703948775
RASGRF2	RRAS	0.452394232813836	0.425880490904965	2.32461182502198	0.0302013759944109	1	0.233829058312556
MAPK14	MEF2C	0.451142864273638	0.236348494376888	2.31653569824195	0.0307183296719882	1	0.234789143257929
MAPK11	CDC25B	0.451042339893369	0.260776587872307	2.31588767626427	0.030760160640364	1	0.234789143257929
CD19	PIK3CA	-0.450746533679611	-0.187645719507769	-2.31398142798472	0.0308835164665738	1	0.234789143257929
NRAS	BRAF	0.449814071092447	0.217606436814472	2.30797866319304	0.0312749427616984	1	0.23498809126647
MAPK11	ELK4	0.449772960304846	0.325152398267562	2.30771422897128	0.0312922903828588	1	0.23498809126647
DUSP2	MAPK13	0.44935688227685	0.456521739130435	2.30503895172741	0.0314682943138141	1	0.23498809126647
MAP4K4	MAP3K1	0.447474095979955	0.373949579831933	2.29295654680769	0.0322745766223182	1	0.239591268808033
TAB2	TRAF6	0.444615138375891	0.399208752639194	2.27468253570488	0.0335301354452428	1	0.24745632123916
CSF1	IGF1R	-0.444028607727784	-0.71598819356645	-2.27094427596101	0.0337924376391872	1	0.247942187794501
MAPK8	TP53	0.442716006154817	0.191252785675552	2.26259155333427	0.0343853314606024	1	0.250712428089637
DUSP10	MAPK13	0.442316688267982	0.421992378720339	2.2600540938608	0.0345673236827233	1	0.250712428089637
MAP3K8	MAP3K14	0.441732449581982	0.21266083597778	2.25634456798502	0.0348349665948728	1	0.251209873387026
DUSP5	MAPK9	0.438394559272017	0.471103657049971	2.23521927551115	0.0363956405111497	1	0.260973285937903
NF1	HRAS	0.434095345386292	0.399209486166008	2.2081782625356	0.0384864966688932	1	0.274406546870866
PRKCA	HRAS	-0.433578636805364	-0.297430830039526	-2.20494088422202	0.0387440217704461	1	0.27469076109159
DUSP2	MAPK8	-0.432647591318587	-0.304917231942676	-2.19911428226181	0.0392114703262371	1	0.276451818724644
HSPA8	MAPK8	-0.43174435513495	-0.257474680457267	-2.19346998709776	0.0396691825602724	1	0.278125046617021
CACNA1C	RASGRP1	0.427723139441164	0.469492065648278	2.1684394567103	0.0417580951613882	1	0.291153127589348
CSF1	NTRK2	0.425842590748462	0.512423348682232	2.15678802879005	0.0427641048812118	1	0.296529122857633
MAPK8	CRKL	0.425063385791438	0.382011378106464	2.15197028461077	0.0431864615439515	1	0.29782139053807
TRAF2	TAB1	0.423982435707395	0.139328063241107	2.14529654536028	0.0437777705518343	1	0.298947243861962
MAPK9	CRK	-0.423899340348051	-0.218433414130734	-2.14478398159482	0.0438234866200182	1	0.298947243861962
EFNA5	ERBB3	0.42304996091816	0.502620222278707	2.13954846827896	0.0442929280601847	1	0.300525135548135
PPP3CB	NFATC2	0.421891841892151	0.114624505928854	2.13242096975951	0.0449393263250424	1	0.303280373380767
PPM1A	MAP2K7	-0.420724841975905	0.147233201581028	-2.12525165961066	0.0455981077353731	1	0.306089425330005
MAP2K4	MAPK9	0.419416647184697	0.163739842257774	2.1172301741802	0.0463455252549721	1	0.309460597205158
DUSP7	MAPK12	0.416660353754519	0.130404741527486	2.10038161718615	0.0479515298801324	1	0.316876677164891
BTK	PLCG2	-0.416586927376939	-0.432333644610753	-2.09993374222354	0.0479948974461264	1	0.316876677164891
FLT3LG	PDGFRA	-0.416224427369701	-0.321412173266613	-2.09772334865193	0.0482094469220754	1	0.316876677164891
PPP3CB	NFATC1	-0.413711326233543	-0.327075098814229	-2.08243252011358	0.0497174349508363	1	0.319774951896993
PPP3CB	NFATC1	-0.413711326233543	-0.327075098814229	-2.08243252011358	0.0497174349508363	1	0.319774951896993
PDGFD	ERBB4	0.413240991140291	0.486341626539049	2.07957719329679	0.0500036837004401	1	0.319774951896993
CACNB3	RASGRP3	0.412996490017312	0.402846449270166	2.07809366044796	0.0501529930255879	1	0.319774951896993
CACNB4	RASGRP1	-0.412944507189947	-0.139417654593584	-2.07777831975885	0.0501847818956945	1	0.319774951896993
PPP3R1	NFATC3	0.412280548844698	0.0859896245673024	2.0737527353248	0.0505921867856919	1	0.319774951896993
PPP3R1	NFATC3	0.412280548844698	0.0859896245673024	2.0737527353248	0.0505921867856919	1	0.319774951896993
