gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
PDGFA	PDGFRA	0.991738125760813	0.579225794085885	135.45991187184	7.3334282230664e-276	9.2547864175098e-273	9.2547864175098e-273
ANGPT1	FLT3	0.941736722113767	0.5	49.0575736102671	2.56593570191843e-147	3.23821085582106e-144	1.61910542791053e-144
ANGPT1	KIT	0.73947300700808	0.31467722771572	19.2467011520063	1.06034528627891e-54	1.33815575128398e-51	4.46051917094662e-52
PDGFC	PDGFRA	0.64218929885278	0.450127008106292	14.6789158487	2.52129321605868e-37	3.18187203866605e-34	7.95468009666514e-35
EREG	FLT3	0.508165660053538	0.284885295093096	10.3380958273095	1.08189682213845e-21	1.36535378953872e-18	2.73070757907745e-19
ANGPT1	FGFR2	0.426574376206614	0.402238554926192	8.26376949529437	4.28889007841571e-15	5.41257927896063e-12	9.02096546493438e-13
EREG	KIT	0.39569398678234	0.172052393256402	7.5492720590183	5.03063434485951e-13	6.3486605432127e-10	9.06951506173243e-11
PPM1A	MAP2K3	0.358390434786913	0.225868280140454	6.72632543299411	8.51031901849911e-11	1.07400226013459e-07	1.34250282516823e-08
DUSP5	MAPK12	0.28452368249679	0.108926033984783	5.20018649853835	3.64313828049316e-07	0.000459764050998237	5.10848945553596e-05
CSF1	CSF1R	0.271568284704044	0.229356431632785	4.94406270374876	1.2613000854661e-06	0.00159176070785822	0.000159176070785822
PDGFC	FLT3	0.264810080495546	0.308446658804167	4.81161943180186	2.35138074513235e-06	0.00296744250035703	0.000269767500032457
DUSP3	MAPK14	0.25709623142078	0.147379126994163	4.66137835818029	4.6897254059827e-06	0.00591843346235017	0.000493202788529181
CACNA2D3	RASGRF2	0.256066807889259	0.05205100825483	4.64140149336181	5.13388631365754e-06	0.00647896452783582	0.000498381886756601
INS	FGFR1	0.247733786929523	0.140618541952913	4.4803060659051	1.05304455378032e-05	0.0132894222687076	0.000949244447764831
RAC2	PAK2	0.236544583170446	0.218455754272416	4.26565242146694	2.65747763985113e-05	0.0335373678149213	0.00223582452099475
PDGFB	ERBB2	0.226481534403436	0.043734728651636	4.07414176336287	5.88511938528957e-05	0.0742702066423544	0.00454408984621256
EREG	FGFR2	0.224861044256146	0.22599691460335	4.04343269014946	6.66708874054178e-05	0.0841386599056373	0.00454408984621256
LYN	BTK	0.224675481485079	0.0830066654272604	4.03991844675192	6.7626283226354e-05	0.0853443694316587	0.00454408984621256
CACNA1F	RASGRP4	0.224292993862591	0.271815154054097	4.03267624128928	6.96363922093637e-05	0.087881126968217	0.00454408984621256
DUSP10	MAPK11	0.223853755498464	0.196458605690641	4.02436191033157	7.20141021586777e-05	0.0908817969242512	0.00454408984621256
LYN	DAPP1	0.219567090253421	0.12760380283559	3.94335429687309	9.95903606983461e-05	0.125683035201313	0.00598490643815775
PDGFA	IGF1R	0.215919130980117	0.174700064688129	3.8746059120823	0.000130587015135212	0.164800813100638	0.00744148222302611
TP53	TP53I3	0.215405017334944	0.134495913036807	3.86493083993604	0.000135621308343582	0.1711540911296	0.00744148222302611
PPP5C	MAP3K5	0.214739821922355	0.152284891019589	3.85241756935003	0.000142405250825791	0.179715426542148	0.00748814277258951
EFNA5	ERBB3	0.213064536430393	0.166735170936484	3.82092792265	0.000160925942576016	0.203088539530932	0.00812354158123729
PDGFC	KIT	0.206029669547143	0.387467001617985	3.68907785549006	0.000266159908335034	0.335893804318813	0.0129189924738005
DUSP4	MAPK1	0.197633613116028	0.165596784489719	3.53249573809507	0.000474894320955724	0.599316633046124	0.0221969123350416
MAPK12	RPS6KA5	0.1960348896734	0.0701065485342566	3.50277333492194	0.000528854052013846	0.667413813641474	0.0238362076300526
MAPK13	ELK4	0.194955678862385	0.139776693188967	3.48272580540548	0.000568435897268371	0.717366102352684	0.024027601282935
DUSP2	MAPK1	0.194883490408208	0.0858752716635173	3.48138529552832	0.000571179111321752	0.720828038488051	0.024027601282935
ANGPT2	INSR	0.194088473500209	0.130835489334165	3.46662604327584	0.000602212623206988	0.759992330487219	0.02451588162862
ANGPT1	IGF1R	0.189485403515701	0.0735983218767697	3.38130985214149	0.000814766693019219	1	0.0321323614559455
FGF1	ERBB3	0.185312767181638	0.241226528362543	3.30417158904843	0.00106529202824269	1	0.0407393496861295
VEGFB	INSR	0.182573689194074	0.0392893545275839	3.25363601485321	0.0012664269667694	1	0.047006789178323
MAPK12	ATF2	0.181590604731621	0.0896751766711987	3.23551743875245	0.0013467413807997	1	0.0485596463591206
DUSP5	MAPK1	0.180744593978216	0.171609142365951	3.21993321046391	0.00141957257020389	1	0.0497639050999253
TP53	RRM2	0.179523239780747	0.0737874324549823	3.19744786337614	0.00153110280045461	1	0.0522230198425329
TGFB1	TGFBR2	-0.174068346303412	-0.179511530236636	-3.09720709988583	0.00213401334046722	1	0.0708717062018324
RAC1	PAK2	0.173239162497552	0.10567548468929	3.0819957776016	0.00224263140825838	1	0.0725692522364635
RAP1A	BRAF	0.170877470962963	0.0999550206342838	3.03870760357095	0.00258019684500153	1	0.0814052104597983
RAC2	MAP3K1	0.169568666121666	0.19846559014239	3.01474140393422	0.00278658539434733	1	0.0857724577479593
DAPP1	RAC1	0.16841099324531	0.0596520496210988	2.99355635242842	0.00298152724668143	1	0.0870682064771146
PDGFC	IGF1R	0.168176762374543	0.0811233781571751	2.98927155469736	0.00302244455373297	1	0.0870682064771146
MAPK1	RPS6KA3	0.168096247508359	0.156156613685646	2.98779881236665	0.00303662681520525	1	0.0870682064771146
CACNB4	RASGRP4	0.167714746463657	0.257275812721931	2.98082139992459	0.00310465078563404	1	0.0870682064771146
DUSP10	MAPK3	0.166949138281095	0.101897777223769	2.96682306500558	0.00324535098547208	1	0.0890354987753427
TRADD	CASP3	0.164819899481177	0.198947180650252	2.9279211238931	0.00366756893764126	1	0.0984781276447504
NRAS	FOS	0.163280167952647	0.190583308816943	2.89981593926988	0.00400320568414785	1	0.103442198831271
MAPK1	RPS6KA1	0.163143729431588	0.155425113818524	2.89732653915751	0.00403424612657818	1	0.103442198831271
IKBKG	RELB	0.162864962418398	0.223072320501007	2.89224080372659	0.00409834385226907	1	0.103442198831271
AREG	FGFR1	0.160150242165761	0.149498662884496	2.8427513161165	0.00477234189330891	1	0.114263597765669
CACNA2D3	RASGRP3	0.159817381911723	0.126759541605094	2.83668783877433	0.00486150977601123	1	0.114263597765669
CASP3	PAK2	0.159697612072578	0.163415667590196	2.83450632026218	0.00489395930721775	1	0.114263597765669
EFNA1	NTRK2	0.159386620459663	0.161380799501203	2.82884243891976	0.00497912931433526	1	0.114263597765669
FGF22	FGFR1	0.15938421847144	0.0644747766307901	2.82879869648708	0.0049797922956512	1	0.114263597765669
VAV1	RAC2	0.156288943621907	0.143859836612392	2.77247339194401	0.0059031613513275	1	0.133031957595988
TP53	MDM2	0.155088520520957	0.0970552637324708	2.75065169972983	0.00630073850818103	1	0.139500561356569
CHUK	NFKB1	0.154578902576213	0.0735733854821077	2.74139147582938	0.00647665504248282	1	0.140923080407126
TAOK3	MAP2K3	0.151045248828993	0.124786138608933	2.67724296986405	0.00782222662254053	1	0.167316101655019
PRKCB	KRAS	0.15018699034537	0.164787665239002	2.66167845332275	0.00818451572189275	1	0.171848579673307
SOS1	HRAS	0.149905690809219	0.185869603162679	2.65657842807614	0.00830646858959725	1	0.171848579673307
MAPK13	MAX	0.148922717477584	0.170368733252095	2.63876206911079	0.00874542276936069	1	0.178011669918277
SRF	ELK1	0.147892050735078	0.129695411011874	2.62008985920797	0.00922771239734227	1	0.184847191197555
MYD88	IRAK1	0.147099047677838	0.142938236656912	2.60572925902707	0.00961472016997681	1	0.187804103481534
MAPK14	TP53	0.146783377486815	0.141266899062028	2.60001417542364	0.00977273962680423	1	0.187804103481534
HRAS	ARAF	0.146486348616607	0.177452548961418	2.59463732693869	0.00992352629880959	1	0.187804103481534
MAPK14	MAPKAPK5	0.146394473779044	0.179268588834773	2.59297434407176	0.00997058235599268	1	0.187804103481534
TP53	SESN2	0.144306604325108	0.126573527892174	2.55520120090762	0.0110946134477704	1	0.203873650562561
MAPK11	MAPKAPK5	0.144135134104199	0.133167280275379	2.55210056649395	0.0111917220016037	1	0.203873650562561
PTPN6	CD22	0.143924055407714	0.124436850153675	2.54828402858147	0.0113122929523041	1	0.203873650562561
PDGFD	CSF1R	0.143651095358484	0.085904407512957	2.54334913343258	0.0114699121948826	1	0.203873650562561
CDC42	PAK2	0.142714002747769	0.120238572724067	2.52641176554922	0.0120258902907156	1	0.210787132595598
FGF22	FGFR2	0.142437853898281	0.213680575568364	2.52142187157839	0.012194201973831	1	0.210809354670887
ANGPT1	CSF1R	0.141180030448914	0.15685812777386	2.4987011126362	0.0129873953281222	1	0.221487741947165
HSPA1A	MAPK9	0.137788446015995	0.157846574484434	2.43749824190273	0.0153567128675564	1	0.256205783936865
TP53	TSC2	0.137692137223302	0.10643146177316	2.43576158798607	0.0154291914256749	1	0.256205783936865
MAP3K12	MAP2K7	-0.136612627843999	-0.0792290947155674	-2.41630052655093	0.0162623179014046	1	0.266533054436008
CYCS	CASP9	-0.136143551391927	-0.0711765207946901	-2.40784689963122	0.0166364258026356	1	0.269168837986232
MAP3K1	MAP2K4	0.135105142281155	0.0891386070042404	2.38913870359374	0.0174914503126407	1	0.273871460652594
CD19	VAV2	0.135041352321572	0.0638505578806651	2.38798971243274	0.0175452028278477	1	0.273871460652594
CASP3	STK4	0.135002371681009	0.124948337798647	2.38728760410723	0.0175781206916483	1	0.273871460652594
PRKACA	RAP1B	0.134488321397998	0.16310985318148	2.37802972990643	0.0180172849922709	1	0.277290410490803
MAPK14	MAPKAPK2	0.131520772292894	0.0965142296974637	2.32462313078182	0.0207441650211044	1	0.315411280200407
MAPK1	MYC	-0.131251234666192	-0.0819600913577566	-2.31977547075152	0.0210087191509982	1	0.315630994863806
LYN	SYK	0.130356414507031	0.0679691871538872	2.30368579165279	0.021908081211464	1	0.325270570457265
MAPK11	CDC25B	0.129799920936375	0.1203935999382	2.29368242275463	0.0224840542169416	1	0.329940423509073
ANGPT2	ERBB2	0.128617809206561	0.122306591612509	2.2724404238997	0.0237511487781079	1	0.338030555367896
VAV1	RAC1	0.128525804719281	0.0823395934825611	2.27078756038662	0.0238523037649131	1	0.338030555367896
MAPK13	TP53	0.128468503887056	0.162864865531221	2.26975817926119	0.0239154913067376	1	0.338030555367896
TAB2	TRAF6	0.128295833597629	0.127992031529564	2.26665638259314	0.0241067749469973	1	0.338030555367896
ANGPT2	CSF1R	0.127227774833714	0.130826956245669	2.24747474504232	0.0253195494681848	1	0.351134850866475
ANGPT2	FLT1	0.124266626375065	0.105616499096429	2.19433578744281	0.0289602653550611	1	0.393492848337318
MAP3K5	MAP2K3	0.124238039066797	0.0897984018822647	2.19382306978713	0.0289974919931621	1	0.393492848337318
ANGPT1	INSR	0.123976114463988	0.193962920696877	2.18912567094121	0.0293404847730436	1	0.393911614718947
EFNA1	ERBB3	0.123471634286943	0.112819768395316	2.18007954920702	0.0300109010447041	1	0.397618392845987
GRB2	FLT4	0.123260186164465	0.0794262203254285	2.17628846326231	0.0302957723402809	1	0.397618392845987
TP53	SIAH1	0.123064258687663	0.11791761780793	2.1727759180314	0.0305617940618548	1	0.397618392845987
TP53	TP73	0.122769469392681	0.0939321460049325	2.16749148554163	0.0309658064838308	1	0.398763752883617
CHUK	NFKB2	-0.121082830652543	-0.0220527304199348	-2.1372677280294	0.0333661313487333	1	0.421837080440992
MAPK14	MAX	0.121042050192878	0.172665823127775	2.13653719548906	0.0334260761046745	1	0.421837080440992
RASGRP1	RRAS2	0.120799949790314	0.11448908751409	2.13220048594046	0.0337838397309749	1	0.422130749905845
PTPN7	MAPK1	0.120295485200424	0.133477148028527	2.12316532409815	0.0345397898903698	1	0.427345243545556
PRKCB	RRAS	0.119971119974438	0.108350764158862	2.11735669563595	0.0350334145064836	1	0.429244360263906
DUSP10	MAPK12	0.119542825287462	0.0939653720217265	2.1096879853322	0.035694371278062	1	0.433137466854945
MAP2K1	MAPK3	0.118262984452392	0.0844577139976594	2.08677925652794	0.0377328598048618	1	0.446859814774454
MAP2K1	MAPK3	0.118262984452392	0.0844577139976594	2.08677925652794	0.0377328598048618	1	0.446859814774454
FAS	DAXX	0.117949731924687	0.151588076887417	2.08117375100614	0.0382465480071952	1	0.446859814774454
PTPN6	LILRB1	0.117741697460542	0.0858207374156171	2.07745142113745	0.0385909533430266	1	0.446859814774454
PTPN7	MAPK11	0.117738866830298	0.109357051105202	2.07740077500339	0.0385956575359869	1	0.446859814774454
MAPK9	NFATC1	-0.11529884568213	-0.0722993179884368	-2.03376244639937	0.0428351625594982	1	0.491436137728061
IRAK4	TRAF6	0.114524557370745	0.0300758208189051	2.01992259850396	0.0442597762775823	1	0.503205744705485
SOS1	RASGRP3	0.114258007698115	0.131697323090045	2.01515907884447	0.0447593185662263	1	0.504341607415871
PDGFC	FGFR2	0.113650226179744	0.245498946295511	2.00429903879559	0.0459160839132728	1	0.511108648107481
PPP3R1	NFATC1	0.113278559442596	0.142552356670569	1.99765909939894	0.0466357323528544	1	0.511108648107481
PPP3R1	NFATC1	0.113278559442596	0.142552356670569	1.99765909939894	0.0466357323528544	1	0.511108648107481
MAPK3	LAMTOR3	0.113102519945461	0.0828332837869376	1.99451439685216	0.0469798757372962	1	0.511108648107481
MAPK3	JMJD7-PLA2G4B	0.112621546541595	0.0876470183440674	1.98592344025326	0.0479309961023313	1	0.511757457537742
AKT1	MAP2K4	-0.112619759968962	-0.0127992660916575	-1.98589153183957	0.0479345588284432	1	0.511757457537742
CHEK1	TP53	0.112438811054018	0.138898651567484	1.98265986226924	0.0482965501876182	1	0.511757457537742
MAP3K8	MAP2K2	0.112257495153433	0.0528191160729721	1.97942183887264	0.0486615649005777	1	0.511757457537742
MAPK1	ELK1	-0.111830787465619	-0.0628956422851714	-1.97180228470784	0.0495296913434877	1	0.516582400623814
PTPN6	SYK	0.110794162363366	0.0800302358757052	1.95329626323452	0.0516926504819676	1	0.531673910170834
PDGFB	FGFR2	0.110734616259666	0.134146777967806	1.95223343190961	0.0518192479802001	1	0.531673910170834
AREG	PDGFRA	0.109788080719604	0.126002794196591	1.93534168180873	0.0538665274067747	1	0.546953257037729
MAP2K3	MAPK11	0.109647954498508	0.124321394974669	1.93284146156797	0.0541752433674454	1	0.546953257037729
