gene1	gene2	pearson.R	spearman.R	t.value	Pvalue	bonferroni	fdr
ANGPT1	FLT3	0.999986592072193	1	668.945022315871	8.38782762483642e-29	1.05854384625436e-25	1.05854384625436e-25
PDGFA	PDGFRA	0.99993871520356	0.622281321070456	312.881070452697	7.6480628894854e-25	9.65185536653057e-22	4.82592768326529e-22
EREG	FLT3	0.999449500309507	0.519174131651165	104.356070811025	4.01348925439434e-19	5.06502343904566e-16	1.68834114634855e-16
ANGPT1	KIT	0.999222186737145	0.391396843832065	87.7777588201183	3.19168553130988e-18	4.02790714051307e-15	1.00697678512827e-15
EREG	KIT	0.999170260939285	0.433499981925374	84.9834706447703	4.70293420265148e-18	5.93510296374617e-15	1.18702059274923e-15
ANGPT1	FGFR2	0.997011367688406	0.5	44.7058360210628	1.02221906011167e-14	1.29004045386093e-11	2.15006742310155e-12
EREG	FGFR2	0.996068134849319	0.233628359243024	38.9486744426507	5.28958670937367e-14	6.67545842722957e-11	9.53636918175653e-12
EREG	CSF1R	0.987652023156016	0.614844609721969	21.8386857988941	4.98364931390149e-11	6.28936543414368e-08	7.8617067926796e-09
ANGPT1	INSR	0.986894099216677	0.200250469728704	21.1855809341102	7.11319970720189e-11	8.97685803048878e-08	9.62825097796327e-09
EREG	INSR	0.986739451297148	0.319691955982473	21.0592019797127	7.62935893657945e-11	9.62825097796327e-08	9.62825097796327e-09
ANGPT1	CSF1R	0.984452030840737	0.287677980891231	19.4145819898972	1.97251471152201e-10	2.48931356594078e-07	2.26301233267343e-08
CACNB4	RASGRP4	0.974790428293428	0.296565130735091	15.1341710671983	3.51000027112912e-09	4.42962034216495e-06	3.69135028513746e-07
PPM1A	MAP2K3	0.960161443111865	0.687912087912088	11.9024719038077	5.29597374298765e-08	6.68351886365041e-05	5.14116835665417e-06
CD19	VAV3	0.955331442469608	0.654092845002665	11.1978214595685	1.04127431685803e-07	0.000131408818787483	9.38634419910596e-06
IKBKB	NFKB1	0.950028543241048	0.758241758241758	10.5425528666537	2.01770360200795e-07	0.000254634194573403	1.69756129715602e-05
SYK	PIK3AP1	0.946813014967231	-0.186769319950788	10.1927186241673	2.91275099667551e-07	0.000367589175780449	2.29743234862781e-05
TP53	TP53I3	0.922692020413694	0.587899078970106	8.29049313861725	2.60483849697081e-06	0.00328730618317716	0.000193370951951598
MAPKAPK2	ATF4	0.91882334266521	0.81978021978022	8.06472502621098	3.46183509688802e-06	0.00436883589227268	0.00024271310512626
RAC2	PAK2	0.909548633227675	0.793406593406593	7.58129890845673	6.49051568283679e-06	0.00819103079174003	0.000414374874046453
PDGFC	PDGFRA	0.909365821176274	0.56017238725974	7.57248943158769	6.5669552146823e-06	0.00828749748092906	0.000414374874046453
SRF	ELK4	0.907705167267481	0.884488984067921	7.49361038719645	7.2958113954368e-06	0.00920731398104124	0.000438443522906726
LYN	BTK	0.904273614749375	-0.0375279595743116	7.33685569445809	9.01330204237881e-06	0.0113747871774821	0.000517035780794639
MAP3K5	MAP2K3	0.902647940505631	0.367032967032967	7.26536151650467	9.93556615020201e-06	0.0125386844815549	0.000545160194850215
PDGFC	IGF1R	0.901697174073275	0.440953767215464	7.22433122757143	1.05098810077007e-05	0.0132634698317183	0.000552644576321595
MAP4K1	MAP3K11	0.897697963658218	0.758241758241758	7.05773224274641	1.32322557637129e-05	0.0166991067738057	0.000667964270952227
NFKBIE	NFKB1	0.882413276870523	0.850549450549451	6.49719683998149	2.94859781588332e-05	0.0372113044364475	0.00143120401678644
RAC3	PAK2	0.873407529680229	0.560448538317805	6.21280162226185	4.49896758345842e-05	0.0567769709032453	0.00210285077419427
LAMTOR3	MAP2K2	0.858974014872535	0.942857142857143	5.81144883306691	8.3231724583856e-05	0.105038436424826	0.00375137272945808
MAP3K11	MAP2K7	0.857991189875844	0.731868131868132	5.78620720814689	8.65800323080106e-05	0.109264000772709	0.00376772416457619
DUSP10	MAPK1	0.852265620532472	0.734873932036531	5.64382025319787	0.000108334887056158	0.136718627464871	0.00441627688305994
PPP3R1	NFATC1	0.851399391392205	0.661538461538462	5.62294202857726	0.000111981664229729	0.141320860257918	0.00441627688305994
PPP3R1	NFATC1	0.851399391392205	0.661538461538462	5.62294202857726	0.000111981664229729	0.141320860257918	0.00441627688305994
AKT1	MAP3K5	0.845568650792628	0.384615384615385	5.48664247331086	0.000139209756495226	0.175682712696975	0.00532371856657501
TAOK3	MAP2K3	0.844168743217843	0.723076923076923	5.45496885779505	0.00014648655966662	0.184866038299274	0.00541605999700807
AKT2	GSK3B	0.843474555756926	0.784615384615385	5.43940708790181	0.000150207686129384	0.189562099895283	0.00541605999700807
ARAF	MAP2K2	0.841100739955905	0.920879120879121	5.38690013418185	0.000163515939828834	0.206357116063988	0.00573214211288857
PIK3R3	AKT1	0.839044776570526	0.241594732897387	5.3422852299708	0.00017580003364954	0.221859642465719	0.00580926739734462
PPP3CC	NFATC3	0.838376277507418	0.731868131868132	5.32794641039808	0.000179951446261074	0.227098725181475	0.00580926739734462
PPP3CC	NFATC3	0.838376277507418	0.731868131868132	5.32794641039808	0.000179951446261074	0.227098725181475	0.00580926739734462
LYN	SYK	0.837716074488566	0.510241208342602	5.3138649496404	0.000184128919091747	0.232370695893785	0.00580926739734462
MAPK8	TP53	0.831752399570192	0.314285714285714	5.19011357306599	0.000225543792790946	0.284636266502174	0.00694234796346765
FLT3LG	IGF1R	-0.828369273623322	-0.404840729026113	-5.12253727224301	0.000252195056733895	0.318270161598176	0.00747525282008263
DUSP9	MAPK3	0.828065964798077	0.447213595499958	5.11656738541509	0.000254703542998061	0.321435871263553	0.00747525282008263
DUSP9	MAPK11	0.827295210344653	0.452210550543076	5.1014611542736	0.000261168824381816	0.329595056369852	0.00749079673567845
MAP2K4	MAPK8	0.822805799423966	0.107692307692308	5.01525494092926	0.000301515140814986	0.380512107708512	0.00845582461574472
MAPK9	NFATC1	-0.817626773939691	-0.538461538461538	-4.91940786904229	0.000354157709467353	0.446947029347799	0.0096574730107572
PIK3CB	AKT1	0.816652628438646	-0.16043956043956	4.90178995236394	0.000364839980680547	0.46042805561885	0.0096574730107572
VEGFA	ERBB4	0.816429701803915	0.622281321070456	4.89777595706418	0.000367320685036724	0.463558704516346	0.0096574730107572
FASLG	FAS	0.811811369862375	0.49007348014654	4.81606757281508	0.000421850581208447	0.53237543348506	0.0108648047650012
DUSP10	MAPK3	0.810895098874787	0.479648255041808	4.80017708590391	0.000433406013167542	0.546958388617438	0.0108991887835294
PTPN6	LILRA2	0.81034550391129	0.624730150560599	4.79069524501428	0.000440458500760696	0.555858627959998	0.0108991887835294
